source,Ensembl_Gene_ID,default_panel
Chang 2019,ENSG00000163491,False
Chang 2019,ENSG00000163530,True
Chang 2019,ENSG00000163535,False
Chang 2019,ENSG00000163645,True
Chang 2019,ENSG00000163705,True
Chang 2019,ENSG00000163746,False
Chang 2019,ENSG00000163749,True
Chang 2019,ENSG00000163793,False
Chang 2019,ENSG00000163806,True
Chang 2019,ENSG00000163808,False
Chang 2019,ENSG00000163879,False
Chang 2019,ENSG00000163885,False
Chang 2019,ENSG00000163923,False
Chang 2019,ENSG00000163958,True
Chang 2019,ENSG00000164037,False
Chang 2019,ENSG00000164045,False
Chang 2019,ENSG00000164070,False
Chang 2019,ENSG00000164113,True
Chang 2019,ENSG00000164123,True
Chang 2019,ENSG00000164256,False
Chang 2019,ENSG00000164299,True
Chang 2019,ENSG00000164304,True
Chang 2019,ENSG00000164334,True
Chang 2019,ENSG00000164404,False
Chang 2019,ENSG00000164500,True
Chang 2019,ENSG00000164508,False
Chang 2019,ENSG00000164512,False
Chang 2019,ENSG00000164556,False
Chang 2019,ENSG00000164611,False
Chang 2019,ENSG00000164645,True
Chang 2019,ENSG00000164675,False
Chang 2019,ENSG00000164744,False
Chang 2019,ENSG00000164900,False
Chang 2019,ENSG00000165059,True
Chang 2019,ENSG00000165076,True
Chang 2019,ENSG00000165113,False
Chang 2019,ENSG00000165120,True
Chang 2019,ENSG00000165131,True
Chang 2019,ENSG00000165181,False
Chang 2019,ENSG00000165182,True
Chang 2019,ENSG00000165309,False
Chang 2019,ENSG00000165325,False
Chang 2019,ENSG00000165383,False
Chang 2019,ENSG00000165490,False
Chang 2019,ENSG00000165496,False
Chang 2019,ENSG00000165555,False
Chang 2019,ENSG00000165568,False
Chang 2019,ENSG00000165584,True
Chang 2019,ENSG00000165643,False
Chang 2019,ENSG00000165695,False
Chang 2019,ENSG00000165698,False
Chang 2019,ENSG00000165805,True
Chang 2019,ENSG00000165807,False
Chang 2019,ENSG00000165863,True
Chang 2019,ENSG00000165972,False
Chang 2019,ENSG00000166049,True
Chang 2019,ENSG00000166069,True
Chang 2019,ENSG00000166118,True
Chang 2019,ENSG00000166152,True
Chang 2019,ENSG00000166220,False
Chang 2019,ENSG00000166246,False
Chang 2019,ENSG00000166323,False
Chang 2019,ENSG00000166329,True
Chang 2019,ENSG00000166351,True
Chang 2019,ENSG00000166359,False
Chang 2019,ENSG00000166546,False
Chang 2019,ENSG00000166578,False
Chang 2019,ENSG00000166796,True
Chang 2019,ENSG00000166800,True
Chang 2019,ENSG00000166851,False
Chang 2019,ENSG00000166926,False
Chang 2019,ENSG00000166928,False
Chang 2019,ENSG00000166930,True
Chang 2019,ENSG00000167014,False
Chang 2019,ENSG00000167094,False
Chang 2019,ENSG00000167098,True
Chang 2019,ENSG00000167139,True
Chang 2019,ENSG00000167194,False
Chang 2019,ENSG00000167195,False
Chang 2019,ENSG00000167210,False
Chang 2019,ENSG00000167523,False
Chang 2019,ENSG00000167525,False
Chang 2019,ENSG00000167634,True
Chang 2019,ENSG00000168026,True
Chang 2019,ENSG00000168070,False
Chang 2019,ENSG00000168078,False
Chang 2019,ENSG00000168263,False
Chang 2019,ENSG00000168454,False
Chang 2019,ENSG00000168491,False
Chang 2019,ENSG00000168589,False
Chang 2019,ENSG00000168594,True
Chang 2019,ENSG00000168619,True
Chang 2019,ENSG00000168676,False
Chang 2019,ENSG00000168757,True
Chang 2019,ENSG00000169059,True
Chang 2019,ENSG00000169126,False
Chang 2019,ENSG00000169154,True
Chang 2019,ENSG00000169194,True
Chang 2019,ENSG00000169214,True
Chang 2019,ENSG00000169402,False
Chang 2019,ENSG00000169551,True
Chang 2019,ENSG00000169679,False
Chang 2019,ENSG00000169717,False
Chang 2019,ENSG00000170236,True
Chang 2019,ENSG00000170469,False
Chang 2019,ENSG00000170486,False
Chang 2019,ENSG00000170516,True
Chang 2019,ENSG00000170613,True
Chang 2019,ENSG00000170627,False
Chang 2019,ENSG00000170703,False
Chang 2019,ENSG00000170748,True
Chang 2019,ENSG00000170777,True
Chang 2019,ENSG00000170788,False
Chang 2019,ENSG00000170820,True
Chang 2019,ENSG00000170948,False
Chang 2019,ENSG00000170950,True
Chang 2019,ENSG00000171060,True
Chang 2019,ENSG00000171102,False
Chang 2019,ENSG00000171405,True
Chang 2019,ENSG00000171495,True
Chang 2019,ENSG00000171722,False
Chang 2019,ENSG00000171772,False
Chang 2019,ENSG00000171790,False
Chang 2019,ENSG00000171794,True
Chang 2019,ENSG00000171804,True
Chang 2019,ENSG00000171864,False
Chang 2019,ENSG00000171872,True
Chang 2019,ENSG00000171931,False
Chang 2019,ENSG00000171989,True
Chang 2019,ENSG00000172073,True
Chang 2019,ENSG00000172139,False
Chang 2019,ENSG00000172361,False
Chang 2019,ENSG00000172421,True
Chang 2019,ENSG00000172538,True
Chang 2019,ENSG00000172671,False
Chang 2019,ENSG00000172717,True
Chang 2019,ENSG00000172738,False
Chang 2019,ENSG00000172967,True
Chang 2019,ENSG00000173093,False
Chang 2019,ENSG00000173213,False
Chang 2019,ENSG00000173261,False
Chang 2019,ENSG00000173389,True
Chang 2019,ENSG00000173401,True
Chang 2019,ENSG00000173421,False
Chang 2019,ENSG00000173557,False
Chang 2019,ENSG00000173699,True
Chang 2019,ENSG00000173728,True
Chang 2019,ENSG00000173769,True
Chang 2019,ENSG00000173809,False
Chang 2019,ENSG00000173838,False
Chang 2019,ENSG00000173868,False
Chang 2019,ENSG00000173894,False
Chang 2019,ENSG00000173988,False
Chang 2019,ENSG00000174015,True
Chang 2019,ENSG00000174016,True
Chang 2019,ENSG00000174038,False
Chang 2019,ENSG00000174225,True
Chang 2019,ENSG00000174448,True
Chang 2019,ENSG00000174450,True
Chang 2019,ENSG00000174527,False
Chang 2019,ENSG00000174788,False
Chang 2019,ENSG00000175018,True
Chang 2019,ENSG00000175202,True
Chang 2019,ENSG00000175294,True
Chang 2019,ENSG00000175449,False
Chang 2019,ENSG00000175518,False
Chang 2019,ENSG00000175520,True
Chang 2019,ENSG00000175646,True
Chang 2019,ENSG00000175664,False
Chang 2019,ENSG00000175718,True
Chang 2019,ENSG00000175809,True
Chang 2019,ENSG00000175820,True
Chang 2019,ENSG00000175877,True
Chang 2019,ENSG00000176083,False
Chang 2019,ENSG00000176160,True
Chang 2019,ENSG00000176177,True
Chang 2019,ENSG00000176256,True
Chang 2019,ENSG00000176302,True
Chang 2019,ENSG00000176563,False
Chang 2019,ENSG00000176566,True
Chang 2019,ENSG00000176571,True
Chang 2019,ENSG00000176635,True
Chang 2019,ENSG00000176679,True
Chang 2019,ENSG00000176732,False
Chang 2019,ENSG00000176746,True
Chang 2019,ENSG00000176927,False
Chang 2019,ENSG00000176979,True
Chang 2019,ENSG00000176988,True
Chang 2019,ENSG00000177138,False
Chang 2019,ENSG00000177143,True
Chang 2019,ENSG00000177202,True
Chang 2019,ENSG00000177294,True
Chang 2019,ENSG00000177324,True
Chang 2019,ENSG00000177414,False
Chang 2019,ENSG00000177483,True
Chang 2019,ENSG00000177504,False
Chang 2019,ENSG00000177558,True
Chang 2019,ENSG00000177627,True
Chang 2019,ENSG00000177673,True
Chang 2019,ENSG00000177689,True
Chang 2019,ENSG00000177938,True
Chang 2019,ENSG00000177947,True
Chang 2019,ENSG00000177992,True
Chang 2019,ENSG00000177994,False
Chang 2019,ENSG00000178021,True
Chang 2019,ENSG00000178053,False
Chang 2019,ENSG00000178093,True
Chang 2019,ENSG00000178125,False
Chang 2019,ENSG00000178257,True
Chang 2019,ENSG00000178279,True
Chang 2019,ENSG00000178395,True
Chang 2019,ENSG00000178403,False
Chang 2019,ENSG00000178404,False
Chang 2019,ENSG00000178460,False
Chang 2019,ENSG00000178645,True
Chang 2019,ENSG00000178795,False
Chang 2019,ENSG00000178804,False
Chang 2019,ENSG00000178997,True
Chang 2019,ENSG00000179046,True
Chang 2019,ENSG00000179059,True
Chang 2019,ENSG00000179071,False
Chang 2019,ENSG00000179083,False
Chang 2019,ENSG00000179088,True
Chang 2019,ENSG00000179133,False
Chang 2019,ENSG00000179165,True
Chang 2019,ENSG00000179168,False
Chang 2019,ENSG00000179213,True
Chang 2019,ENSG00000179363,False
Chang 2019,ENSG00000179397,False
Chang 2019,ENSG00000179407,True
Chang 2019,ENSG00000179580,True
Chang 2019,ENSG00000179636,False
Chang 2019,ENSG00000179873,False
Chang 2019,ENSG00000180043,True
Chang 2019,ENSG00000180113,False
Chang 2019,ENSG00000180116,True
Chang 2019,ENSG00000180138,True
Chang 2019,ENSG00000180219,True
Chang 2019,ENSG00000180336,True
Chang 2019,ENSG00000180424,False
Chang 2019,ENSG00000180481,False
Chang 2019,ENSG00000180483,False
Chang 2019,ENSG00000180697,True
Chang 2019,ENSG00000180878,True
Chang 2019,ENSG00000181195,False
Chang 2019,ENSG00000181323,True
Chang 2019,ENSG00000181433,True
Chang 2019,ENSG00000181562,False
Chang 2019,ENSG00000181626,True
Chang 2019,ENSG00000181781,False
Chang 2019,ENSG00000181786,True
Chang 2019,ENSG00000181867,True
Chang 2019,ENSG00000182035,True
Chang 2019,ENSG00000182264,True
Chang 2019,ENSG00000182308,True
Chang 2019,ENSG00000182459,True
Chang 2019,ENSG00000182481,False
Chang 2019,ENSG00000182583,True
Chang 2019,ENSG00000182645,False
Chang 2019,ENSG00000182896,True
Chang 2019,ENSG00000182950,False
Chang 2019,ENSG00000182993,False
Chang 2019,ENSG00000183035,True
Chang 2019,ENSG00000183066,True
Chang 2019,ENSG00000183206,True
Chang 2019,ENSG00000183304,True
Chang 2019,ENSG00000183318,True
Chang 2019,ENSG00000183324,False
Chang 2019,ENSG00000183396,True
Chang 2019,ENSG00000183434,True
Chang 2019,ENSG00000183476,False
Chang 2019,ENSG00000183496,False
Chang 2019,ENSG00000183559,True
Chang 2019,ENSG00000183629,True
Chang 2019,ENSG00000183654,False
Chang 2019,ENSG00000183831,False
Chang 2019,ENSG00000183850,False
Chang 2019,ENSG00000184108,True
Chang 2019,ENSG00000184345,True
Chang 2019,ENSG00000184361,True
Chang 2019,ENSG00000184378,False
Chang 2019,ENSG00000184507,True
Chang 2019,ENSG00000184560,True
Chang 2019,ENSG00000184647,True
Chang 2019,ENSG00000184650,True
Chang 2019,ENSG00000184661,False
Chang 2019,ENSG00000184735,True
Chang 2019,ENSG00000184786,True
Chang 2019,ENSG00000184814,True
Chang 2019,ENSG00000185013,True
Chang 2019,ENSG00000185055,False
Chang 2019,ENSG00000185056,True
Chang 2019,ENSG00000185156,False
Chang 2019,ENSG00000185177,True
Chang 2019,ENSG00000185247,False
Chang 2019,ENSG00000185264,True
Chang 2019,ENSG00000185290,False
Chang 2019,ENSG00000185294,True
Chang 2019,ENSG00000185448,True
Chang 2019,ENSG00000185523,False
Chang 2019,ENSG00000185662,True
Chang 2019,ENSG00000185686,True
Chang 2019,ENSG00000185823,True
Chang 2019,ENSG00000185863,True
Chang 2019,ENSG00000185888,True
Chang 2019,ENSG00000185955,False
Chang 2019,ENSG00000185958,True
Chang 2019,ENSG00000185972,True
Chang 2019,ENSG00000186007,False
Chang 2019,ENSG00000186075,True
Chang 2019,ENSG00000186086,False
Chang 2019,ENSG00000186118,True
Chang 2019,ENSG00000186143,True
Chang 2019,ENSG00000186150,True
Chang 2019,ENSG00000186280,False
Chang 2019,ENSG00000186334,True
Chang 2019,ENSG00000186451,True
Chang 2019,ENSG00000186452,True
Chang 2019,ENSG00000186453,False
Chang 2019,ENSG00000186471,False
Chang 2019,ENSG00000186583,False
Chang 2019,ENSG00000186638,False
Chang 2019,ENSG00000186952,False
Chang 2019,ENSG00000186976,False
Chang 2019,ENSG00000187003,True
Chang 2019,ENSG00000187105,False
Chang 2019,ENSG00000187166,False
Chang 2019,ENSG00000187186,False
Chang 2019,ENSG00000187268,False
Chang 2019,ENSG00000187516,True
Chang 2019,ENSG00000187581,False
Chang 2019,ENSG00000187624,False
Chang 2019,ENSG00000187658,True
Chang 2019,ENSG00000187690,True
Chang 2019,ENSG00000187753,False
Chang 2019,ENSG00000187772,True
Chang 2019,ENSG00000187806,True
Chang 2019,ENSG00000187833,True
Chang 2019,ENSG00000187860,False
Chang 2019,ENSG00000187969,True
Chang 2019,ENSG00000188032,True
Chang 2019,ENSG00000188050,True
Chang 2019,ENSG00000188163,True
Chang 2019,ENSG00000188306,True
Chang 2019,ENSG00000188368,False
Chang 2019,ENSG00000188386,True
Chang 2019,ENSG00000188425,True
Chang 2019,ENSG00000188738,False
Chang 2019,ENSG00000188782,True
Chang 2019,ENSG00000188800,True
Chang 2019,ENSG00000188848,False
Chang 2019,ENSG00000189023,True
Chang 2019,ENSG00000189037,True
Chang 2019,ENSG00000189064,True
Chang 2019,ENSG00000189132,True
Chang 2019,ENSG00000189134,False
Chang 2019,ENSG00000189139,True
Chang 2019,ENSG00000189252,True
Chang 2019,ENSG00000189269,False
Chang 2019,ENSG00000189401,True
Chang 2019,ENSG00000196074,False
Chang 2019,ENSG00000196242,False
Chang 2019,ENSG00000196335,False
Chang 2019,ENSG00000196388,False
Chang 2019,ENSG00000196406,True
Chang 2019,ENSG00000196427,True
Chang 2019,ENSG00000196431,False
Chang 2019,ENSG00000196475,True
Chang 2019,ENSG00000196570,True
Chang 2019,ENSG00000196834,False
Chang 2019,ENSG00000196860,False
Chang 2019,ENSG00000196900,True
Chang 2019,ENSG00000197140,True
Chang 2019,ENSG00000197172,True
Chang 2019,ENSG00000197181,False
Chang 2019,ENSG00000197213,False
Chang 2019,ENSG00000197279,False
Chang 2019,ENSG00000197416,False
Chang 2019,ENSG00000197587,False
Chang 2019,ENSG00000197651,True
Chang 2019,ENSG00000197748,False
Chang 2019,ENSG00000197768,False
Chang 2019,ENSG00000197826,False
Chang 2019,ENSG00000197889,False
Chang 2019,ENSG00000198028,False
Chang 2019,ENSG00000198033,False
Chang 2019,ENSG00000198062,False
Chang 2019,ENSG00000198173,True
Chang 2019,ENSG00000198445,True
Chang 2019,ENSG00000198573,True
Chang 2019,ENSG00000198681,True
Chang 2019,ENSG00000198723,False
Chang 2019,ENSG00000198754,False
Chang 2019,ENSG00000198765,True
Chang 2019,ENSG00000198798,False
Chang 2019,ENSG00000198870,True
Chang 2019,ENSG00000198883,False
Chang 2019,ENSG00000198885,False
Chang 2019,ENSG00000198889,False
Chang 2019,ENSG00000203778,False
Chang 2019,ENSG00000203780,False
Chang 2019,ENSG00000203784,True
Chang 2019,ENSG00000203795,True
Chang 2019,ENSG00000203907,False
Chang 2019,ENSG00000203909,True
Chang 2019,ENSG00000203910,False
Chang 2019,ENSG00000203923,True
Chang 2019,ENSG00000203933,True
Chang 2019,ENSG00000203942,True
Chang 2019,ENSG00000203963,False
Chang 2019,ENSG00000203989,True
Chang 2019,ENSG00000204006,True
Chang 2019,ENSG00000204007,True
Chang 2019,ENSG00000204019,True
Chang 2019,ENSG00000204022,True
Chang 2019,ENSG00000204052,False
Chang 2019,ENSG00000204086,False
Chang 2019,ENSG00000204193,True
Chang 2019,ENSG00000204279,True
Chang 2019,ENSG00000204296,True
Chang 2019,ENSG00000204300,True
Chang 2019,ENSG00000204311,False
Chang 2019,ENSG00000204334,False
Chang 2019,ENSG00000204363,True
Chang 2019,ENSG00000204540,False
Chang 2019,ENSG00000204659,False
Chang 2019,ENSG00000204661,False
Chang 2019,ENSG00000204669,True
Chang 2019,ENSG00000204688,True
Chang 2019,ENSG00000204930,False
Chang 2019,ENSG00000204952,True
Chang 2019,ENSG00000204979,True
Chang 2019,ENSG00000205078,False
Chang 2019,ENSG00000205085,False
Chang 2019,ENSG00000205108,True
Chang 2019,ENSG00000205111,True
Chang 2019,ENSG00000205129,False
Chang 2019,ENSG00000205177,False
Chang 2019,ENSG00000205301,True
Chang 2019,ENSG00000205359,True
Chang 2019,ENSG00000205442,True
Chang 2019,ENSG00000205456,False
Chang 2019,ENSG00000205642,True
Chang 2019,ENSG00000205777,True
Chang 2019,ENSG00000205784,False
Chang 2019,ENSG00000205832,True
Chang 2019,ENSG00000205838,True
Chang 2019,ENSG00000205856,False
Chang 2019,ENSG00000205858,True
Chang 2019,ENSG00000205882,False
Chang 2019,ENSG00000206026,True
Chang 2019,ENSG00000206043,True
Chang 2019,ENSG00000206113,False
Chang 2019,ENSG00000206181,False
Chang 2019,ENSG00000206531,True
Chang 2019,ENSG00000206557,True
Chang 2019,ENSG00000212122,True
Chang 2019,ENSG00000213231,False
Chang 2019,ENSG00000213265,True
Chang 2019,ENSG00000213401,True
Chang 2019,ENSG00000213471,True
Chang 2019,ENSG00000213714,True
Chang 2019,ENSG00000214107,True
Chang 2019,ENSG00000214360,True
Chang 2019,ENSG00000214681,True
Chang 2019,ENSG00000214686,True
Chang 2019,ENSG00000214819,False
Chang 2019,ENSG00000214842,True
Chang 2019,ENSG00000214866,False
Chang 2019,ENSG00000214929,True
Chang 2019,ENSG00000214946,False
Chang 2019,ENSG00000215131,True
Chang 2019,ENSG00000215186,False
Chang 2019,ENSG00000215262,True
Chang 2019,ENSG00000215277,False
Chang 2019,ENSG00000215910,False
Chang 2019,ENSG00000216937,False
Chang 2019,ENSG00000217442,False
Chang 2019,ENSG00000218819,True
Chang 2019,ENSG00000218823,True
Chang 2019,ENSG00000221843,False
Chang 2019,ENSG00000221867,True
Chang 2019,ENSG00000221882,True
Chang 2019,ENSG00000221888,True
Chang 2019,ENSG00000221900,True
Chang 2019,ENSG00000221947,False
Chang 2019,ENSG00000223510,False
Chang 2019,ENSG00000223601,True
Chang 2019,ENSG00000224586,False
Chang 2019,ENSG00000224659,True
Chang 2019,ENSG00000224902,True
Chang 2019,ENSG00000225828,False
Chang 2019,ENSG00000226650,True
Chang 2019,ENSG00000227059,True
Chang 2019,ENSG00000227868,True
Chang 2019,ENSG00000228075,True
Chang 2019,ENSG00000229937,True
Chang 2019,ENSG00000229972,True
Chang 2019,ENSG00000231256,True
Chang 2019,ENSG00000232040,False
Chang 2019,ENSG00000233436,True
Chang 2019,ENSG00000234068,True
Chang 2019,ENSG00000234409,False
Chang 2019,ENSG00000234469,True
Chang 2019,ENSG00000234511,False
Chang 2019,ENSG00000234776,True
Chang 2019,ENSG00000235631,True
Chang 2019,ENSG00000236446,True
Chang 2019,ENSG00000236980,True
Chang 2019,ENSG00000237136,True
Chang 2019,ENSG00000237452,True
Chang 2019,ENSG00000237521,True
Chang 2019,ENSG00000237524,True
Chang 2019,ENSG00000238269,True
Chang 2019,ENSG00000239605,True
Chang 2019,ENSG00000240021,True
Chang 2019,ENSG00000240204,False
Chang 2019,ENSG00000240563,False
Chang 2019,ENSG00000240747,False
Chang 2019,ENSG00000241476,True
Chang 2019,ENSG00000242220,False
Chang 2019,ENSG00000242715,False
Chang 2019,ENSG00000243543,False
Chang 2019,ENSG00000243710,False
Chang 2019,ENSG00000243978,True
Chang 2019,ENSG00000244588,True
Chang 2019,ENSG00000248099,True
Chang 2019,ENSG00000249481,False
Chang 2019,ENSG00000249693,True
Chang 2019,ENSG00000249961,False
Chang 2019,ENSG00000250423,False
Chang 2019,ENSG00000251258,True
Chang 2019,ENSG00000255150,False
Chang 2019,ENSG00000255181,True
Chang 2019,ENSG00000255359,True
Chang 2019,ENSG00000256660,False
Chang 2019,ENSG00000257987,True
Chang 2019,ENSG00000258223,True
Chang 2019,ENSG00000258713,True
Chang 2019,ENSG00000258992,True
Chang 2019,ENSG00000259316,False
Chang 2019,ENSG00000260286,True
Chang 2019,ENSG00000260456,False
Chang 2019,ENSG00000262874,False
Carter 2023,ENSG00000039600,True
Carter 2023,ENSG00000046774,True
Carter 2023,ENSG00000077935,True
Carter 2023,ENSG00000092345,True
Carter 2023,ENSG00000095627,True
Carter 2023,ENSG00000099399,True
Carter 2023,ENSG00000104755,True
Carter 2023,ENSG00000113525,True
Carter 2023,ENSG00000114487,True
Carter 2023,ENSG00000117148,True
Carter 2023,ENSG00000118434,True
Carter 2023,ENSG00000120329,True
Carter 2023,ENSG00000121634,False
Carter 2023,ENSG00000123576,True
Carter 2023,ENSG00000124260,True
Carter 2023,ENSG00000130943,True
Carter 2023,ENSG00000131379,True
Carter 2023,ENSG00000131914,False
Carter 2023,ENSG00000132446,True
Carter 2023,ENSG00000134007,True
Carter 2023,ENSG00000139797,True
Carter 2023,ENSG00000142025,True
Carter 2023,ENSG00000147381,True
Carter 2023,ENSG00000151033,True
Carter 2023,ENSG00000151846,False
Carter 2023,ENSG00000151962,True
Carter 2023,ENSG00000153779,True
Carter 2023,ENSG00000155495,True
Carter 2023,ENSG00000156269,True
Carter 2023,ENSG00000157060,False
Carter 2023,ENSG00000158639,True
Carter 2023,ENSG00000160505,False
Carter 2023,ENSG00000162592,True
Carter 2023,ENSG00000163440,True
Carter 2023,ENSG00000163530,True
Carter 2023,ENSG00000164744,False
Carter 2023,ENSG00000165584,True
Carter 2023,ENSG00000166049,True
Carter 2023,ENSG00000166329,True
Carter 2023,ENSG00000166359,False
Carter 2023,ENSG00000168148,False
Carter 2023,ENSG00000168263,False
Carter 2023,ENSG00000169059,True
Carter 2023,ENSG00000169551,True
Carter 2023,ENSG00000170516,True
Carter 2023,ENSG00000171794,True
Carter 2023,ENSG00000172073,True
Carter 2023,ENSG00000172717,True
Carter 2023,ENSG00000173728,True
Carter 2023,ENSG00000174015,True
Carter 2023,ENSG00000174225,True
Carter 2023,ENSG00000174450,True
Carter 2023,ENSG00000175018,True
Carter 2023,ENSG00000176160,True
Carter 2023,ENSG00000176302,True
Carter 2023,ENSG00000176566,True
Carter 2023,ENSG00000176635,True
Carter 2023,ENSG00000176746,True
Carter 2023,ENSG00000176988,True
Carter 2023,ENSG00000177414,False
Carter 2023,ENSG00000177910,False
Carter 2023,ENSG00000177947,True
Carter 2023,ENSG00000178021,True
Carter 2023,ENSG00000179580,True
Carter 2023,ENSG00000179873,False
Carter 2023,ENSG00000180219,True
Carter 2023,ENSG00000180483,False
Carter 2023,ENSG00000181433,True
Carter 2023,ENSG00000182583,True
Carter 2023,ENSG00000182791,False
Carter 2023,ENSG00000183434,True
Carter 2023,ENSG00000185247,False
Carter 2023,ENSG00000186451,True
Carter 2023,ENSG00000187772,True
Carter 2023,ENSG00000188032,True
Carter 2023,ENSG00000189064,True
Carter 2023,ENSG00000196406,True
Carter 2023,ENSG00000196570,True
Carter 2023,ENSG00000196862,True
Carter 2023,ENSG00000197172,True
Carter 2023,ENSG00000198028,False
Carter 2023,ENSG00000198573,True
Carter 2023,ENSG00000198681,True
Carter 2023,ENSG00000204025,True
Carter 2023,ENSG00000204296,True
Carter 2023,ENSG00000205359,True
Carter 2023,ENSG00000205832,True
Carter 2023,ENSG00000213401,True
Carter 2023,ENSG00000214107,True
Carter 2023,ENSG00000221843,False
Carter 2023,ENSG00000221867,True
Carter 2023,ENSG00000221882,True
Carter 2023,ENSG00000224960,True
Carter 2023,ENSG00000229894,True
Carter 2023,ENSG00000234068,True
Carter 2023,ENSG00000236761,True
Carter 2023,ENSG00000239620,True
Carter 2023,ENSG00000249693,True
Carter 2023,ENSG00000259224,True
Carter 2023,ENSG00000261649,True
Carter 2023,ENSG00000275793,True
Carter 2023,ENSG00000282815,True
Carter 2023,ENSG00000283599,True
Seager 2024,ENSG00000046774,True
Seager 2024,ENSG00000120215,False
Seager 2024,ENSG00000124260,True
Seager 2024,ENSG00000126890,False
Seager 2024,ENSG00000147381,True
Seager 2024,ENSG00000184033,True
Seager 2024,ENSG00000198681,True
Seager 2024,ENSG00000204382,True
Seager 2024,ENSG00000205777,True
Seager 2024,ENSG00000213401,True
Seager 2024,ENSG00000215274,True
Seager 2024,ENSG00000221867,True
Seager 2024,ENSG00000224659,True
Seager 2024,ENSG00000241476,True
Seager 2024,ENSG00000274274,True
Gong 2021,ENSG00000004809,False
Gong 2021,ENSG00000004838,False
Gong 2021,ENSG00000005189,False
Gong 2021,ENSG00000006047,True
Gong 2021,ENSG00000006659,True
Gong 2021,ENSG00000007038,False
Gong 2021,ENSG00000007350,True
Gong 2021,ENSG00000010318,True
Gong 2021,ENSG00000039600,True
Gong 2021,ENSG00000042813,True
Gong 2021,ENSG00000046774,True
Gong 2021,ENSG00000054796,True
Gong 2021,ENSG00000056291,False
Gong 2021,ENSG00000063515,True
Gong 2021,ENSG00000065371,False
Gong 2021,ENSG00000068985,True
Gong 2021,ENSG00000069206,False
Gong 2021,ENSG00000073598,True
Gong 2021,ENSG00000075886,False
Gong 2021,ENSG00000077274,False
Gong 2021,ENSG00000077800,True
Gong 2021,ENSG00000077935,True
Gong 2021,ENSG00000080572,False
Gong 2021,ENSG00000092200,False
Gong 2021,ENSG00000092345,True
Gong 2021,ENSG00000095627,True
Gong 2021,ENSG00000099399,True
Gong 2021,ENSG00000099953,False
Gong 2021,ENSG00000100121,False
Gong 2021,ENSG00000100312,True
Gong 2021,ENSG00000100565,True
Gong 2021,ENSG00000100593,False
Gong 2021,ENSG00000101435,False
Gong 2021,ENSG00000101448,False
Gong 2021,ENSG00000101812,False
Gong 2021,ENSG00000101951,False
Gong 2021,ENSG00000102021,True
Gong 2021,ENSG00000102055,False
Gong 2021,ENSG00000102243,False
Gong 2021,ENSG00000102387,False
Gong 2021,ENSG00000103023,True
Gong 2021,ENSG00000103546,False
Gong 2021,ENSG00000104499,False
Gong 2021,ENSG00000104755,True
Gong 2021,ENSG00000104804,True
Gong 2021,ENSG00000104827,False
Gong 2021,ENSG00000104901,True
Gong 2021,ENSG00000104941,True
Gong 2021,ENSG00000105198,True
Gong 2021,ENSG00000105246,False
Gong 2021,ENSG00000105428,True
Gong 2021,ENSG00000105467,False
Gong 2021,ENSG00000105492,False
Gong 2021,ENSG00000105549,False
Gong 2021,ENSG00000105679,False
Gong 2021,ENSG00000105825,False
Gong 2021,ENSG00000106013,True
Gong 2021,ENSG00000106304,True
Gong 2021,ENSG00000106328,True
Gong 2021,ENSG00000106336,True
Gong 2021,ENSG00000106410,False
Gong 2021,ENSG00000106648,False
Gong 2021,ENSG00000108786,False
Gong 2021,ENSG00000111254,True
Gong 2021,ENSG00000111305,False
Gong 2021,ENSG00000111644,False
Gong 2021,ENSG00000112273,True
Gong 2021,ENSG00000114487,True
Gong 2021,ENSG00000114547,False
Gong 2021,ENSG00000116183,False
Gong 2021,ENSG00000117148,True
Gong 2021,ENSG00000118245,True
Gong 2021,ENSG00000118434,True
Gong 2021,ENSG00000118491,True
Gong 2021,ENSG00000120160,True
Gong 2021,ENSG00000120210,False
Gong 2021,ENSG00000120211,True
Gong 2021,ENSG00000120289,False
Gong 2021,ENSG00000120440,False
Gong 2021,ENSG00000120563,True
Gong 2021,ENSG00000121101,True
Gong 2021,ENSG00000121446,True
Gong 2021,ENSG00000121634,False
Gong 2021,ENSG00000122145,False
Gong 2021,ENSG00000122304,True
Gong 2021,ENSG00000122728,False
Gong 2021,ENSG00000123165,True
Gong 2021,ENSG00000123171,True
Gong 2021,ENSG00000123569,False
Gong 2021,ENSG00000123576,True
Gong 2021,ENSG00000123584,True
Gong 2021,ENSG00000123594,True
Gong 2021,ENSG00000124092,True
Gong 2021,ENSG00000124103,False
Gong 2021,ENSG00000124196,True
Gong 2021,ENSG00000124227,True
Gong 2021,ENSG00000124237,False
Gong 2021,ENSG00000124260,True
Gong 2021,ENSG00000124449,True
Gong 2021,ENSG00000124467,True
Gong 2021,ENSG00000124490,True
Gong 2021,ENSG00000124678,True
Gong 2021,ENSG00000124812,False
Gong 2021,ENSG00000124818,False
Gong 2021,ENSG00000125207,True
Gong 2021,ENSG00000125531,True
Gong 2021,ENSG00000125815,True
Gong 2021,ENSG00000125823,True
Gong 2021,ENSG00000125888,False
Gong 2021,ENSG00000125900,False
Gong 2021,ENSG00000125975,True
Gong 2021,ENSG00000126467,True
Gong 2021,ENSG00000126752,True
Gong 2021,ENSG00000126856,True
