Ensembl_Gene_ID,Symbol,paper_dois,source_tags,source_locations,default_panel,nomination_scope,legacy_retention_evidence_caveat,evidence_scope
ENSG00000065883,CDK13,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 3326,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000066032,CTNNA2,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 1297,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000066185,ZMYND12,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 29 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 26,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000066279,ASPM,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 92,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000066923,STAG3,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 30 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 27,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000067646,ZFY,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 465,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000068489,PRR11,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 316,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000068796,KIF2A,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 2175,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000068985,PAGE1,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.1371/journal.pgen.1011734;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S1;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 31 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 28 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 679 | 10.1371/journal.pgen.1011734: loriot-s1.xlsx / List of 146 CG genes / rows 87 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 705 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 613 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 85,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000069188,SDK2,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41388-018-0357-2,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 32 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 29 | 10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 229,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000069206,ADAM7,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 33 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 30 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 680 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 19 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 21,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000069493,CLEC2D,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 3544 | 3601,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000070601,FRMPD1,10.1002/1878-0261.12900;10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41388-018-0357-2,Bruggeman2018_GC;Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 3751 | 10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 34 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 31 | 10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 686,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000070886,EPHA8,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 35 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 32,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000071539,TRIP13,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 36 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 33,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000071655,MBD3,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 19,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000071909,MYO3B,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 649,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000072364,AFF4,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 576,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000072571,HMMR,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41388-018-0357-2,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 37 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 34 | 10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 211,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000073146,MOV10L1,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 38 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 35,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000073598,FNDC8,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 39 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 36 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 681 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 363 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 311,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000075131,TIPIN,10.1002/1878-0261.12900;10.1038/s41388-018-0357-2,Bruggeman2018_GC;Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 1696 | 10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 384,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000075218,GTSE1,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 150,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000075388,FGF4,10.18632/oncotarget.21715,daSilva2017_CT;daSilva2017_testis_biased,10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 359 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 307,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000075702,WDR62,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 40 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 37,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000075886,TUBA3D,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 41 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 38 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 682,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000076053,RBM7,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 162,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000077274,CAPN6,10.1038/s41467-021-22695-y,Gong2021_placenta_PC;Gong2021_reproductive_PC,10.1038/s41467-021-22695-y: Supplementary Data 5: placenta rows / Supplementary Data 5: placenta rows / rows see named figure | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 456,False,normal_reproductive_expression_only,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000077279,DCX,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 113,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000077327,SPAG6,10.1002/1878-0261.12900;10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Jamin2021_CT;Wang2016_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 549 | 10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 42 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 39,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000077458,FAM76B,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 372,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000077800,FKBP6,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y;10.18632/oncotarget.21715,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 43 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 40 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 683 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 360 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 308,True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000077935,SMC1B,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41388-018-0357-2;10.1038/s41467-021-22695-y;10.1136/jitc-2023-007935;10.18632/oncotarget.21715,Bruggeman2018_GC;Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased;daSilva2017_tumor_proteomics,"10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 44 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 41 | 10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 531 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 684 | 10.1136/jitc-2023-007935: jitc-2023-007935supp001.pdf / Supplementary Table 2 / rows PDF page 24, text line 26 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 872 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 762 | 10.18632/oncotarget.21715: oncotarget-08-92966-s004.xlsx / Supplementary_Table3 / rows 114",True,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000078043,PIAS2,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 45 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 42,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000078114,NEBL,10.1002/1878-0261.12900;10.18632/oncotarget.21715,Jamin2021_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 2553 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 63 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 55,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000078177,N4BP2,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 124,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000078487,ZCWPW1,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 46 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 43,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000078795,PKD2L2,10.1002/cam4.2223;10.1038/ncomms10499;10.18632/oncotarget.21715,Chang2019_TGCT;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 47 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 44 | 10.18632/oncotarget.21715: oncotarget-08-92966-s002.xls / 1103 CTs predicted / rows 737 | 10.18632/oncotarget.21715: oncotarget-08-92966-s003.xls / Sheet1 / rows 645,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000079101,CLUL1,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 539,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000079841,RIMS1,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 3904,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000080007,DDX43,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41388-018-0357-2,Bruggeman2018_GC;Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 48 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 45 | 10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 369,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000080224,EPHA6,10.1002/cam4.2223;10.1038/ncomms10499,Chang2019_TGCT;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 49 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 46,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000080572,DNAAF6,10.1002/cam4.2223;10.1038/ncomms10499;10.1038/s41467-021-22695-y,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT,10.1002/cam4.2223: CAM4-8-3511-s002.xlsx / Suppl Table 2 / rows 50 | 10.1038/ncomms10499: ncomms10499-s4.xlsx / Supplementary Data 3A / rows 47 | 10.1038/s41467-021-22695-y: gong.xlsx / Data 5 - tissue-enriched PC / rows 685,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000080815,PSEN1,10.1002/1878-0261.12900,Jamin2021_CT,10.1002/1878-0261.12900: MOL2-15-3003-s007.xlsx / Expression data and classes / rows 3936,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000080839,RBL1,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 183,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
ENSG00000081842,PCDHA6,10.1038/s41388-018-0357-2,Bruggeman2018_GC,10.1038/s41388-018-0357-2: 41388_2018_357_MOESM4_ESM.xlsx / 1D / rows 625,False,includes_cancer_associated_source,False,Paper nomination/expression; antigen validation must be assessed separately
