Symbol,Aliases,Full_Name,Function,Ensembl_Gene_ID,source_databases,protein_reproductive,protein_thymus,protein_reliability,rna_reproductive,rna_thymus,protein_strict_expression,rna_reproductive_frac,rna_reproductive_and_thymus_frac,rna_deflated_reproductive_frac,rna_deflated_reproductive_and_thymus_frac,Canonical_Transcript_ID,biotype,rna_80_pct_filter,rna_90_pct_filter,rna_95_pct_filter,rna_97_pct_filter,rna_98_pct_filter,rna_99_pct_filter,passes_filters,rna_max_ntpm,never_expressed,rna_testis_ntpm,rna_ovary_ntpm,rna_placenta_ntpm,rna_max_somatic_tissue,rna_max_somatic_ntpm,rna_somatic_detected_count,rna_brain_max_ntpm,rna_heart_max_ntpm,rna_lung_max_ntpm,rna_liver_max_ntpm,rna_pancreas_max_ntpm,protein_restriction,protein_testis,protein_ovary,protein_placenta,rna_restriction,rna_restriction_level,restriction,restriction_confidence,safety_flags,specificity_status,specificity_action,specificity_source_anchor,specificity_rationale
CCIN,,,,ENSG00000185972,Chang2019_TGCT;Gong2021_reproductive_PC;Loriot2025_S2;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.8841,0.8841,0.9835,0.9835,,protein_coding,True,True,True,True,True,False,True,72.6,False,72.6,0.1,0.5,smooth muscle,1.8,2,0.2,0.1,0.4,0.0,0.2,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PRR30,,,,ENSG00000186143,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9993,0.9993,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,143.5,False,143.5,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
UBL4B,,,,ENSG00000186150,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,testis,0.9095,0.9095,0.9777,0.9777,,protein_coding,True,True,True,True,False,False,True,102.0,False,102.0,0.5,0.0,choroid plexus,3.2,2,3.2,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SLC36A3,,,,ENSG00000186334,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9481,0.9481,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,7.3,False,7.3,0.0,0.0,pancreas,0.2,0,0.0,0.0,0.0,0.0,0.2,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TMPRSS12,,,,ENSG00000186452,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9589,0.9589,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,21.0,False,21.0,0.0,0.0,kidney,0.2,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCDC73,,,,ENSG00000186714,Bruggeman2018_GC,no data,no data,no data,True,False,no data,0.6176,0.6176,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,3.7,False,3.7,0.5,0.0,liver,0.4,0,0.3,0.0,0.0,0.4,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPATA21,,,,ENSG00000187144,daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.6066,0.6066,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,7.4,False,7.4,0.0,0.0,retina,0.8,0,0.8,0.0,0.0,0.3,0.4,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
H2AP,,,,ENSG00000187516,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9862,0.9862,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,42.9,False,42.9,0.0,0.0,skin,0.2,0,0.1,0.0,0.0,0.1,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C5orf52,,,,ENSG00000187658,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,False,False,no data,0.8791,0.8791,0.9769,0.9769,,protein_coding,True,True,True,True,False,False,True,34.9,False,34.9,0.0,0.0,colon,1.7,2,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,SOMATIC,MODERATE,SOMATIC,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
EZHIP,,,,ENSG00000187690,Chang2019_TGCT;Jamin2021_CT;Jamin2021_core;Wang2016_CT,True,False,Enhanced,False,False,ovary; placenta; testis,0.4762,0.4762,0.8868,0.8868,,protein_coding,True,False,False,False,False,False,True,5.7,False,5.7,0.4,0.9,cerebellum,1.6,2,1.6,0.2,0.0,0.0,0.1,REPRODUCTIVE,True,True,True,SOMATIC,PERMISSIVE,REPRODUCTIVE,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TMEM202,,,,ENSG00000187806,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,11.9,False,11.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C2orf78,,,,ENSG00000187833,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,12.1,False,12.1,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZCCHC13,,,,ENSG00000187969,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,22.3,False,22.3,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C19orf67,,,,ENSG00000188032,Carter2023_CT;Chang2019_TGCT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.8553,0.8553,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,6.4,False,6.4,0.1,0.0,stomach,0.2,0,0.0,0.0,0.0,0.0,0.1,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RNF133,,,,ENSG00000188050,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9113,0.9113,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,41.0,False,41.0,0.1,0.0,cerebellum,0.4,0,0.4,0.1,0.3,0.1,0.2,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CIMIP2A,,,,ENSG00000188163,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,False,False,epididymis; testis,0.7936,0.7936,0.9864,0.9864,,protein_coding,True,True,True,True,True,False,True,59.1,False,59.1,0.1,0.0,liver,1.8,2,0.6,0.5,0.2,1.8,0.5,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LRRIQ4,,,,ENSG00000188306,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,True,False,no data,0.5918,0.5918,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,2.8,False,2.8,0.1,0.0,small intestine,0.4,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PPP3R2,,,,ENSG00000188386,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9975,0.9975,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,78.6,False,78.6,0.0,0.0,skeletal muscle,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TMCO2,,,,ENSG00000188800,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9975,0.9975,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,119.2,False,119.2,0.0,0.0,urinary bladder,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
DUSP21,,,,ENSG00000189037,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9541,0.9541,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,10.4,False,10.4,0.0,0.0,bone marrow,0.2,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM47B,,,,ENSG00000189132,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,9.0,False,9.0,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FSCB,,,,ENSG00000189139,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,True,False,testis,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,31.6,False,31.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FOXR2,,,,ENSG00000189299,Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9231,0.9231,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.2,True,1.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TBC1D28,,,,ENSG00000189375,Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9598,0.9598,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,21.5,False,21.5,0.0,0.0,tonsil,0.3,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
OTUD6A,,,,ENSG00000189401,Chang2019_TGCT;Gong2021_reproductive_PC,True,False,Enhanced,True,False,testis,0.7188,0.7188,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,4.6,False,4.6,0.0,0.0,bone marrow,0.7,0,0.2,0.1,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
NBPF4,,,,ENSG00000196427,Chang2019_TGCT;Jamin2021_CT;Jamin2021_core;Wang2016_CT,True,False,Uncertain,False,False,testis,0.5783,0.6024,0.9706,0.9706,,protein_coding,True,True,True,True,False,False,True,4.3,False,4.3,0.0,0.5,small intestine,1.1,1,0.3,0.0,0.0,0.0,0.0,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GK2,,,,ENSG00000196475,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,86.9,False,86.9,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
PFN3,,,,ENSG00000196570,Carter2023_CT;Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9542,0.9542,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,25.0,False,25.0,0.0,0.0,kidney,0.9,0,0.1,0.0,0.0,0.2,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
SPMIP10,,,,ENSG00000196900,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9538,0.9538,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,22.7,False,22.7,0.0,0.0,colon,0.6,0,0.1,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ZNF679,,,,ENSG00000197123,Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1.0,True,1.0,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,MODERATE,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
ADAM32,,,,ENSG00000197140,Chang2019_TGCT;Wang2016_CT,True,False,Enhanced,False,False,testis,0.5711,0.5711,0.9734,0.9734,,protein_coding,True,True,True,True,False,False,True,26.6,False,26.6,0.6,0.1,pancreas,1.7,1,0.9,0.7,0.3,0.0,1.7,TESTIS,True,False,False,SOMATIC,MODERATE,TESTIS,LOW,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCER1,,,,ENSG00000197651,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,37.2,False,37.2,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM47C,,,,ENSG00000198173,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9655,0.9655,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,2.8,False,2.8,0.0,0.0,pituitary gland,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CCT8L2,,,,ENSG00000198445,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,20.8,False,20.8,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LELP1,,,,ENSG00000203784,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9951,0.9952,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,1086.6,False,1086.6,0.1,0.0,skeletal muscle,0.4,0,0.1,0.1,0.1,0.3,0.2,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
FAM24A,,,,ENSG00000203795,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,True,False,Supported,True,False,testis,1.0,1.0,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,17.1,False,17.1,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
CXorf66,,,,ENSG00000203933,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9559,0.9559,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,13.0,False,13.0,0.0,0.0,liver,0.6,0,0.0,0.0,0.0,0.6,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C10orf62,,,,ENSG00000203942,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Enhanced,True,False,testis,0.9762,0.9762,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,270.2,False,270.2,0.0,0.0,cerebellum,0.8,0,0.8,0.8,0.0,0.7,0.3,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
RHOXF2B,,,,ENSG00000203989,Chang2019_TGCT;Gong2021_reproductive_PC;Wang2016_CT;daSilva2017_CT;daSilva2017_testis_biased,True,False,Supported,True,False,testis,0.9952,0.9952,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,20.6,False,20.6,0.2,0.0,liver,0.1,0,0.0,0.0,0.0,0.1,0.0,TESTIS,True,False,False,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
C1orf185,,,,ENSG00000204006,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.996,0.996,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,24.7,False,24.7,0.0,0.0,adipose tissue,0.1,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
GLT6D1,,,,ENSG00000204007,Chang2019_TGCT;Gong2021_reproductive_PC;daSilva2017_CT;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9787,0.9787,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,4.6,False,4.6,0.0,0.0,adipose tissue,0.0,0,0.0,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
LIPJ,,,,ENSG00000204022,Chang2019_TGCT;Wang2016_CT,no data,no data,no data,True,False,no data,0.4277,0.4528,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,6.8,False,6.8,0.0,0.0,cerebellum,0.5,0,0.5,0.1,0.1,0.5,0.3,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
TRPC5OS,,,,ENSG00000204025,Carter2023_CT;Gong2021_reproductive_PC;daSilva2017_testis_biased,no data,no data,no data,True,False,no data,0.9207,0.9207,1.0,1.0,,protein_coding,True,True,True,True,True,True,True,20.9,False,20.9,0.0,0.0,kidney,0.2,0,0.2,0.0,0.0,0.0,0.0,NO_DATA,,,,TESTIS,STRICT,TESTIS,HIGH,,canonical_default,include_default,derived:oncoref.cta.passes_filters,Derived from HPA reproductive-restriction filters and never-expressed rescue policy.
