cancer_code,cohort,n_samples,cta,q1,median,q3
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,HORMAD1,0.430192,0.729958,1.191904
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,LIN28B,0.0,0.0,0.036511
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,LRRC36,0.274075,0.44093,0.775296
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEA1,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEA12,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEA2,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEA3,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEA4,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEA6,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEA9B,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEC1,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MAGEC2,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,MEIOC,1.055554,1.777732,2.994891
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,PAGE2,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,PAGE2B,0.0,0.252852,0.637585
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,PAGE5,0.0,0.0,0.344714
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,PHF7,11.441666,14.481696,18.618481
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,PIWIL1,0.0,0.016529,0.037218
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,PRAME,0.05687,0.141998,0.340651
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,RNF148,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,SMC1B,0.390843,0.72454,1.329676
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,SPATA32,1.056551,1.634332,2.595877
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,SPATA4,0.0,0.041703,0.086254
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,SSX1,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,STKLD1,1.140993,1.668938,2.602316
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,SYCE2,4.205761,5.893081,7.612908
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,SYCP3,1.127539,2.50951,5.97692
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,TEX14,1.660816,3.896504,9.730129
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,TMEM210,0.0,0.231299,0.544403
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,TSPYL6,0.22003,0.437568,0.919217
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,TULP2,3.420604,6.314166,13.669546
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,WDR64,0.036646,0.079357,0.165663
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,XAGE1A,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,XAGE1B,0.0,0.0,0.0
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,YBX2,0.080928,0.192979,0.594081
T_ALL,T-cell Acute Lymphoblastic Leukemia [T_ALL] (n=264),264,ZC3H11B,0.86584,1.491053,2.528304
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,ADAM29,0.0,0.0,0.01178
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,AKNAD1,0.0,0.071345,0.146262
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,ANKRD7,0.0,0.130012,0.784521
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,C12orf42,0.0,0.022249,0.089152
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,C1orf94,0.0,0.0,0.011154
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,CAGE1,0.011241,0.025505,0.059512
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,CGB8,0.0,0.0,0.10752
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,COX7B2,0.0,0.0,0.0
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,CTCFL,0.0,0.033593,0.784896
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,DPEP3,0.0,0.022819,0.056423
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,EGFL6,1.485611,3.708347,11.546543
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,FATE1,0.034843,0.130852,0.255132
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,HORMAD1,0.039792,0.136466,1.317109
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,LIN28B,0.0,0.157319,0.939743
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,LRRC36,0.398647,0.724359,1.497305
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEA1,0.0,0.0,0.035333
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEA12,0.0,0.0,0.033629
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEA2,0.0,0.006618,0.079455
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEA3,0.0,0.0,0.069555
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEA4,0.0,0.0,0.220482
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEA6,0.0,0.0,0.070626
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEA9B,0.0,0.041032,0.395824
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEC1,0.0,0.0,0.024031
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,MAGEC2,0.0,0.0,0.05687
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,PAGE2,0.0,0.076191,0.290635
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,PAGE2B,0.0,0.107724,0.381986
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,PAGE5,0.0,0.0,0.104441
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,PHF7,2.129974,3.126648,5.057039
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,PIWIL1,0.016125,0.082137,0.282882
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,PRAME,69.656876,146.603835,233.481669
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,RNF148,0.022432,0.065552,0.130001
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,SMC1B,0.033505,0.112139,0.522797
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,SPATA32,0.036049,0.089498,0.156531
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,SPATA4,0.025473,0.165028,0.502846
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,SSX1,0.0,0.0,0.0
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,STKLD1,1.015305,1.576889,2.501517
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,SYCE2,1.088183,1.931336,3.252066
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,SYCP3,0.144012,0.300931,0.570619
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,TEX14,0.117064,0.247326,0.437445
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,TMEM210,0.0,0.103565,0.455487
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,TSPYL6,0.0,0.0,0.0
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,TULP2,0.0,0.023594,0.091539
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,WDR64,0.0,0.0,0.037158
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,XAGE1A,0.0,0.0,0.023509
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,XAGE1B,0.0,0.0,0.070312
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,YBX2,1.146053,5.361881,14.256855
UCEC,Uterine Corpus Endometrial Carcinoma [UCEC] (n=181),181,ZC3H11B,0.011375,0.046421,0.108467
