Symbol,Ensembl_Gene_ID
RNU1-31P,ENSG00000200745
RNU1-32P,ENSG00000200807
RNU1-33P,ENSG00000201119
RNU1-34P,ENSG00000201291
RNU1-35P,ENSG00000199652
RNU1-36P,ENSG00000202000
RNU1-38P,ENSG00000199687
RNU1-39P,ENSG00000206624
RNU1-4,ENSG00000207389
RNU1-40P,ENSG00000252625
RNU1-41P,ENSG00000251970
RNU1-42P,ENSG00000200903
RNU1-43P,ENSG00000201922
RNU1-44P,ENSG00000207182
RNU1-45P,ENSG00000253000
RNU1-46P,ENSG00000207154
RNU1-47P,ENSG00000199836
RNU1-48P,ENSG00000252209
RNU1-49P,ENSG00000200338
RNU1-51P,ENSG00000202215
RNU1-51P,ENSG00000276052
RNU1-51P,ENSG00000277908
RNU1-52P,ENSG00000206917
RNU1-54P,ENSG00000252990
RNU1-55P,ENSG00000202380
RNU1-56P,ENSG00000212605
RNU1-57P,ENSG00000207220
RNU1-58P,ENSG00000199283
RNU1-59P,ENSG00000201699
RNU1-5P,ENSG00000277234
RNU1-61P,ENSG00000251916
RNU1-62P,ENSG00000199469
RNU1-62P,ENSG00000281822
RNU1-63P,ENSG00000206629
RNU1-64P,ENSG00000202313
RNU1-65P,ENSG00000200789
RNU1-67P,ENSG00000207175
RNU1-68P,ENSG00000275229
RNU1-69P,ENSG00000207339
RNU1-6P,ENSG00000277344
RNU1-70P,ENSG00000199488
RNU1-72P,ENSG00000199846
RNU1-73P,ENSG00000206698
RNU1-74P,ENSG00000206835
RNU1-75P,ENSG00000194297
RNU1-76P,ENSG00000199773
RNU1-77P,ENSG00000212170
RNU1-78P,ENSG00000212550
RNU1-79P,ENSG00000265223
RNU1-7P,ENSG00000200975
RNU1-80P,ENSG00000238898
RNU1-82P,ENSG00000212153
RNU1-83P,ENSG00000200296
RNU1-84P,ENSG00000202317
RNU1-85P,ENSG00000200997
RNU1-86P,ENSG00000251917
RNU1-87P,ENSG00000200597
RNU1-88P,ENSG00000238554
RNU1-89P,ENSG00000207322
RNU1-8P,ENSG00000207056
RNU1-91P,ENSG00000201616
RNU1-92P,ENSG00000252826
RNU1-93P,ENSG00000201574
RNU1-94P,ENSG00000199497
RNU1-95P,ENSG00000252166
RNU1-96P,ENSG00000201033
RNU1-97P,ENSG00000252681
RNU1-98P,ENSG00000239023
RNU105B,ENSG00000201348
RNU105C,ENSG00000199212
RNU11,ENSG00000270103
RNU11,ENSG00000274978
RNU11-2P,ENSG00000252707
RNU11-3P,ENSG00000212413
RNU11-4P,ENSG00000212451
RNU11-5P,ENSG00000212518
RNU11-6P,ENSG00000212429
RNU12,ENSG00000270022
RNU12,ENSG00000276027
RNU12-2P,ENSG00000201659
RNU2-1,ENSG00000273709
RNU2-1,ENSG00000274062
RNU2-1,ENSG00000274432
RNU2-1,ENSG00000274585
RNU2-1,ENSG00000274862
RNU2-1,ENSG00000275219
RNU2-1,ENSG00000275616
RNU2-1,ENSG00000276596
RNU2-1,ENSG00000277903
RNU2-1,ENSG00000278048
RNU2-1,ENSG00000278591
RNU2-10P,ENSG00000252184
RNU2-11P,ENSG00000239122
RNU2-12P,ENSG00000253025
RNU2-13P,ENSG00000251718
RNU2-14P,ENSG00000222985
RNU2-15P,ENSG00000222624
RNU2-16P,ENSG00000222644
RNU2-17P,ENSG00000222222
RNU2-18P,ENSG00000223156
RNU2-19P,ENSG00000253097
RNU2-20P,ENSG00000222357
RNU2-21P,ENSG00000222300
RNU2-22P,ENSG00000223198
RNU2-23P,ENSG00000222477
RNU2-24P,ENSG00000252639
RNU2-25P,ENSG00000222973
RNU2-26P,ENSG00000222440
RNU2-27P,ENSG00000251994
RNU2-28P,ENSG00000222389
RNU2-29P,ENSG00000222355
RNU2-2P,ENSG00000222328
RNU2-30P,ENSG00000252018
RNU2-31P,ENSG00000252763
RNU2-32P,ENSG00000223125
RNU2-33P,ENSG00000222276
RNU2-34P,ENSG00000252343
RNU2-35P,ENSG00000252255
RNU2-36P,ENSG00000222293
RNU2-37P,ENSG00000222627
RNU2-38P,ENSG00000222788
RNU2-39P,ENSG00000222536
RNU2-3P,ENSG00000222076
RNU2-40P,ENSG00000222765
RNU2-41P,ENSG00000222923
RNU2-42P,ENSG00000222629
RNU2-43P,ENSG00000222238
RNU2-44P,ENSG00000252604
RNU2-45P,ENSG00000251877
RNU2-46P,ENSG00000252847
RNU2-47P,ENSG00000222581
RNU2-48P,ENSG00000222626
RNU2-49P,ENSG00000222598
RNU2-4P,ENSG00000277084
RNU2-50P,ENSG00000222426
RNU2-51P,ENSG00000222640
RNU2-52P,ENSG00000222612
RNU2-53P,ENSG00000252066
RNU2-54P,ENSG00000222231
RNU2-55P,ENSG00000223078
RNU2-56P,ENSG00000252635
RNU2-57P,ENSG00000252468
RNU2-58P,ENSG00000252212
RNU2-59P,ENSG00000222414
RNU2-5P,ENSG00000222465
RNU2-60P,ENSG00000253099
RNU2-61P,ENSG00000223001
RNU2-62P,ENSG00000222800
RNU2-63P,ENSG00000222724
RNU2-64P,ENSG00000223247
RNU2-65P,ENSG00000222094
RNU2-66P,ENSG00000222582
RNU2-67P,ENSG00000222729
RNU2-68P,ENSG00000222810
RNU2-69P,ENSG00000251870
RNU2-6P,ENSG00000223336
RNU2-70P,ENSG00000222650
RNU2-71P,ENSG00000223327
RNU2-72P,ENSG00000223107
RNU2-7P,ENSG00000222726
RNU2-8P,ENSG00000222659
RNU2-9P,ENSG00000222126
RNU4-1,ENSG00000200795
RNU4-10P,ENSG00000201253
RNU4-11P,ENSG00000202157
RNU4-12P,ENSG00000202103
RNU4-13P,ENSG00000200889
RNU4-14P,ENSG00000222790
RNU4-15P,ENSG00000199483
RNU4-16P,ENSG00000201607
RNU4-17P,ENSG00000202468
RNU4-18P,ENSG00000252560
RNU4-19P,ENSG00000201614
RNU4-2,ENSG00000202538
RNU4-20P,ENSG00000202471
RNU4-21P,ENSG00000199672
RNU4-22P,ENSG00000222990
RNU4-23P,ENSG00000199709
RNU4-24P,ENSG00000201435
RNU4-25P,ENSG00000222501
RNU4-26P,ENSG00000222202
RNU4-27P,ENSG00000222821
RNU4-28P,ENSG00000201609
RNU4-29P,ENSG00000251752
RNU4-30P,ENSG00000222177
RNU4-31P,ENSG00000206938
RNU4-32P,ENSG00000200274
RNU4-33P,ENSG00000201186
RNU4-34P,ENSG00000222363
RNU4-35P,ENSG00000199458
RNU4-36P,ENSG00000201164
RNU4-37P,ENSG00000222146
RNU4-38P,ENSG00000201342
RNU4-39P,ENSG00000199325
RNU4-40P,ENSG00000201221
RNU4-41P,ENSG00000201296
RNU4-42P,ENSG00000201608
RNU4-43P,ENSG00000222560
RNU4-44P,ENSG00000199920
RNU4-45P,ENSG00000202339
RNU4-45P,ENSG00000262704
RNU4-46P,ENSG00000222750
RNU4-47P,ENSG00000222808
RNU4-48P,ENSG00000202429
RNU4-49P,ENSG00000251889
RNU4-4P,ENSG00000201458
RNU4-50P,ENSG00000201231
RNU4-51P,ENSG00000201076
RNU4-52P,ENSG00000206936
RNU4-53P,ENSG00000222760
RNU4-54P,ENSG00000252237
RNU4-55P,ENSG00000222663
RNU4-56P,ENSG00000201570
RNU4-57P,ENSG00000251789
RNU4-58P,ENSG00000200062
RNU4-59P,ENSG00000201317
RNU4-5P,ENSG00000272160
RNU4-60P,ENSG00000253048
RNU4-61P,ENSG00000223175
RNU4-62P,ENSG00000222057
RNU4-63P,ENSG00000223245
RNU4-64P,ENSG00000222727
RNU4-65P,ENSG00000222405
RNU4-66P,ENSG00000202069
RNU4-67P,ENSG00000201439
RNU4-68P,ENSG00000201184
RNU4-69P,ENSG00000222609
RNU4-6P,ENSG00000222736
RNU4-70P,ENSG00000207309
RNU4-71P,ENSG00000252067
RNU4-72P,ENSG00000222686
RNU4-73P,ENSG00000200034
RNU4-74P,ENSG00000223212
RNU4-75P,ENSG00000201491
RNU4-76P,ENSG00000201379
RNU4-77P,ENSG00000252501
RNU4-78P,ENSG00000222872
RNU4-79P,ENSG00000199634
RNU4-7P,ENSG00000201628
RNU4-80P,ENSG00000200070
RNU4-81P,ENSG00000200431
RNU4-82P,ENSG00000199313
RNU4-83P,ENSG00000222795
RNU4-84P,ENSG00000201070
RNU4-85P,ENSG00000201545
RNU4-86P,ENSG00000222067
RNU4-87P,ENSG00000200974
RNU4-88P,ENSG00000223152
RNU4-89P,ENSG00000272359
RNU4-8P,ENSG00000201806
RNU4-90P,ENSG00000199643
RNU4-91P,ENSG00000201648
RNU4-92P,ENSG00000200653
RNU4-9P,ENSG00000201821
RNU4ATAC,ENSG00000264229
RNU4ATAC10P,ENSG00000252776
RNU4ATAC11P,ENSG00000251748
RNU4ATAC12P,ENSG00000252269
RNU4ATAC13P,ENSG00000251741
RNU4ATAC14P,ENSG00000252013
RNU4ATAC15P,ENSG00000252224
RNU4ATAC16P,ENSG00000221439
RNU4ATAC17P,ENSG00000253081
RNU4ATAC18P,ENSG00000251988
RNU4ATAC2P,ENSG00000221601
RNU4ATAC3P,ENSG00000252508
RNU4ATAC4P,ENSG00000252116
RNU4ATAC5P,ENSG00000253035
RNU4ATAC6P,ENSG00000252401
RNU4ATAC7P,ENSG00000252089
RNU4ATAC8P,ENSG00000252005
RNU4ATAC9P,ENSG00000252955
RNU5A-1,ENSG00000199568
RNU5A-2P,ENSG00000207065
RNU5A-3P,ENSG00000254172
RNU5A-4P,ENSG00000252397
RNU5A-5P,ENSG00000222986
RNU5A-6P,ENSG00000206863
RNU5A-7P,ENSG00000251788
RNU5A-8P,ENSG00000200972
RNU5A-8P,ENSG00000281499
RNU5B-1,ENSG00000200156
RNU5B-2P,ENSG00000199906
RNU5B-3P,ENSG00000252410
RNU5B-4P,ENSG00000200378
RNU5B-6P,ENSG00000252574
RNU5D-1,ENSG00000200169
RNU5D-2P,ENSG00000252521
RNU5E-1,ENSG00000199347
RNU5E-10P,ENSG00000200376
RNU5E-3P,ENSG00000251722
RNU5E-4P,ENSG00000201801
RNU5E-5P,ENSG00000202249
RNU5E-6P,ENSG00000202444
RNU5E-7P,ENSG00000202160
RNU5E-8P,ENSG00000200372
RNU5E-9P,ENSG00000223096
RNU5F-1,ENSG00000199377
RNU5F-2P,ENSG00000251875
RNU5F-3P,ENSG00000200637
RNU5F-4P,ENSG00000252390
RNU5F-6P,ENSG00000199849
RNU5F-7P,ENSG00000200566
RNU5F-8P,ENSG00000251750
RNU6-1,ENSG00000206625
RNU6-1,ENSG00000272055
RNU6-1000P,ENSG00000212368
RNU6-1001P,ENSG00000223197
RNU6-1002P,ENSG00000252379
RNU6-1003P,ENSG00000252908
RNU6-1004P,ENSG00000252393
RNU6-1005P,ENSG00000207248
RNU6-1006P,ENSG00000252807
RNU6-1007P,ENSG00000252395
RNU6-1008P,ENSG00000206887
RNU6-1009P,ENSG00000212298
RNU6-100P,ENSG00000252414
RNU6-1010P,ENSG00000199627
RNU6-1011P,ENSG00000207399
RNU6-1012P,ENSG00000252415
RNU6-1013P,ENSG00000206907
RNU6-1014P,ENSG00000238456
RNU6-1015P,ENSG00000252930
RNU6-1016P,ENSG00000252498
RNU6-1017P,ENSG00000200483
RNU6-1018P,ENSG00000252386
RNU6-1019P,ENSG00000201294
RNU6-101P,ENSG00000222255
RNU6-1020P,ENSG00000200554
RNU6-1021P,ENSG00000200132
RNU6-1022P,ENSG00000201919
RNU6-1023P,ENSG00000251946
RNU6-1024P,ENSG00000206926
RNU6-1025P,ENSG00000222561
RNU6-1025P,ENSG00000274980
RNU6-1025P,ENSG00000276186
RNU6-1026P,ENSG00000207194
RNU6-1027P,ENSG00000206725
RNU6-1028P,ENSG00000252973
RNU6-1029P,ENSG00000206836
RNU6-102P,ENSG00000207214
RNU6-1030P,ENSG00000265409
RNU6-1031P,ENSG00000207504
RNU6-1032P,ENSG00000206827
RNU6-1033P,ENSG00000251771
RNU6-1034P,ENSG00000202205
RNU6-1035P,ENSG00000207206
RNU6-1036P,ENSG00000206686
RNU6-1037P,ENSG00000238680
RNU6-1038P,ENSG00000252325
RNU6-1039P,ENSG00000206658
RNU6-103P,ENSG00000200556
RNU6-1040P,ENSG00000206701
RNU6-1041P,ENSG00000252063
RNU6-1042P,ENSG00000206931
RNU6-1043P,ENSG00000222287
RNU6-1044P,ENSG00000207486
RNU6-1045P,ENSG00000252130
RNU6-1046P,ENSG00000252347
RNU6-1047P,ENSG00000201288
RNU6-1048P,ENSG00000200924
RNU6-1049P,ENSG00000252223
RNU6-104P,ENSG00000238509
RNU6-1050P,ENSG00000222320
RNU6-1051P,ENSG00000202341
RNU6-1052P,ENSG00000223330
RNU6-1053P,ENSG00000251739
RNU6-1054P,ENSG00000223225
RNU6-1055P,ENSG00000212387
RNU6-1056P,ENSG00000206723
RNU6-1057P,ENSG00000252971
RNU6-1058P,ENSG00000252201
RNU6-1059P,ENSG00000200622
RNU6-105P,ENSG00000200779
RNU6-1060P,ENSG00000207394
RNU6-1061P,ENSG00000252339
RNU6-1062P,ENSG00000206635
RNU6-1063P,ENSG00000199235
RNU6-1064P,ENSG00000222558
RNU6-1065P,ENSG00000207242
RNU6-1066P,ENSG00000200443
RNU6-1067P,ENSG00000207483
RNU6-1068P,ENSG00000222890
RNU6-1069P,ENSG00000252421
RNU6-106P,ENSG00000207134
RNU6-1071P,ENSG00000201789
RNU6-1072P,ENSG00000207434
RNU6-1072P,ENSG00000282338
RNU6-1073P,ENSG00000252991
RNU6-1074P,ENSG00000206722
RNU6-1075P,ENSG00000201260
RNU6-1076P,ENSG00000222329
RNU6-1077P,ENSG00000222438
RNU6-1078P,ENSG00000201392
RNU6-1079P,ENSG00000199731
RNU6-107P,ENSG00000252452
RNU6-1080P,ENSG00000206709
RNU6-1081P,ENSG00000207267
RNU6-1082P,ENSG00000201444
RNU6-1083P,ENSG00000206749
RNU6-1084P,ENSG00000199368
RNU6-1085P,ENSG00000200446
RNU6-1086P,ENSG00000222862
RNU6-1087P,ENSG00000252411
RNU6-1088P,ENSG00000252659
RNU6-1089P,ENSG00000252282
RNU6-108P,ENSG00000202428
RNU6-1090P,ENSG00000200935
RNU6-1091P,ENSG00000200815
RNU6-1092P,ENSG00000252764
RNU6-1093P,ENSG00000212496
RNU6-1094P,ENSG00000199286
RNU6-1095P,ENSG00000251957
RNU6-1096P,ENSG00000252898
RNU6-1097P,ENSG00000200456
RNU6-1098P,ENSG00000252581
RNU6-1099P,ENSG00000200403
RNU6-109P,ENSG00000252173
RNU6-10P,ENSG00000206763
RNU6-1100P,ENSG00000222623
RNU6-1101P,ENSG00000252053
RNU6-1102P,ENSG00000251958
RNU6-1103P,ENSG00000206877
RNU6-1104P,ENSG00000207454
RNU6-1105P,ENSG00000207505
RNU6-1106P,ENSG00000212147
RNU6-1107P,ENSG00000201687
RNU6-1108P,ENSG00000252117
RNU6-1109P,ENSG00000212489
RNU6-110P,ENSG00000207237
RNU6-1110P,ENSG00000252271
RNU6-1111P,ENSG00000212420
RNU6-1112P,ENSG00000200455
RNU6-1113P,ENSG00000207076
RNU6-1114P,ENSG00000251831
RNU6-1115P,ENSG00000199360
RNU6-1116P,ENSG00000253078
RNU6-1117P,ENSG00000207255
RNU6-1118P,ENSG00000222314
RNU6-1119P,ENSG00000207077
RNU6-111P,ENSG00000252988
RNU6-1120P,ENSG00000199858
RNU6-1121P,ENSG00000252611
RNU6-1122P,ENSG00000207178
RNU6-1123P,ENSG00000199217
RNU6-1124P,ENSG00000206896
RNU6-1125P,ENSG00000200471
RNU6-1126P,ENSG00000206729
RNU6-1127P,ENSG00000207310
RNU6-1128P,ENSG00000199695
RNU6-1129P,ENSG00000251773
RNU6-112P,ENSG00000200469
RNU6-1130P,ENSG00000202304
RNU6-1131P,ENSG00000201825
RNU6-1132P,ENSG00000239108
RNU6-1133P,ENSG00000222895
RNU6-1134P,ENSG00000202026
RNU6-1135P,ENSG00000223015
RNU6-1136P,ENSG00000252643
RNU6-1137P,ENSG00000252882
RNU6-1138P,ENSG00000202229
RNU6-1139P,ENSG00000223119
RNU6-113P,ENSG00000252462
RNU6-1140P,ENSG00000222449
RNU6-1141P,ENSG00000201390
RNU6-1142P,ENSG00000252786
RNU6-1143P,ENSG00000251934
RNU6-1144P,ENSG00000206974
RNU6-1145P,ENSG00000206973
RNU6-1146P,ENSG00000252091
RNU6-1147P,ENSG00000200250
RNU6-1148P,ENSG00000222924
RNU6-1149P,ENSG00000252619
RNU6-114P,ENSG00000207435
RNU6-1150P,ENSG00000252606
RNU6-1151P,ENSG00000207415
RNU6-1152P,ENSG00000207306
RNU6-1153P,ENSG00000252569
RNU6-1154P,ENSG00000212303
RNU6-1155P,ENSG00000200424
RNU6-1156P,ENSG00000222297
RNU6-1157P,ENSG00000207185
RNU6-1158P,ENSG00000212469
RNU6-1159P,ENSG00000199803
RNU6-115P,ENSG00000201180
RNU6-1160P,ENSG00000207276
RNU6-1161P,ENSG00000251985
RNU6-1162P,ENSG00000207172
RNU6-1163P,ENSG00000201386
RNU6-1164P,ENSG00000201298
RNU6-1165P,ENSG00000222051
RNU6-1166P,ENSG00000222152
RNU6-1167P,ENSG00000200097
RNU6-1168P,ENSG00000212133
RNU6-1169P,ENSG00000200407
RNU6-116P,ENSG00000206769
RNU6-1170P,ENSG00000251783
RNU6-1171P,ENSG00000252515
RNU6-1172P,ENSG00000202095
RNU6-1173P,ENSG00000263937
RNU6-1174P,ENSG00000253087
RNU6-1175P,ENSG00000202070
RNU6-1176P,ENSG00000212257
RNU6-1177P,ENSG00000212360
RNU6-1178P,ENSG00000252483
RNU6-1179P,ENSG00000207397
RNU6-117P,ENSG00000202285
RNU6-1180P,ENSG00000201805
RNU6-1181P,ENSG00000206918
RNU6-1182P,ENSG00000252703
RNU6-1183P,ENSG00000252863
RNU6-1184P,ENSG00000207318
RNU6-1185P,ENSG00000252239
RNU6-1186P,ENSG00000222361
RNU6-1187P,ENSG00000201641
RNU6-1188P,ENSG00000200665
RNU6-1189P,ENSG00000206685
RNU6-118P,ENSG00000252361
RNU6-1190P,ENSG00000222743
RNU6-1191P,ENSG00000252608
RNU6-1192P,ENSG00000277029
RNU6-1193P,ENSG00000238551
RNU6-1194P,ENSG00000252017
RNU6-1195P,ENSG00000207198
RNU6-1196P,ENSG00000252030
RNU6-1197P,ENSG00000212485
RNU6-1198P,ENSG00000252713
RNU6-1199P,ENSG00000223181
RNU6-119P,ENSG00000201752
RNU6-11P,ENSG00000201104
RNU6-1200P,ENSG00000206889
RNU6-1201P,ENSG00000206954
RNU6-1203P,ENSG00000222635
RNU6-1204P,ENSG00000200818
RNU6-1205P,ENSG00000200495
RNU6-1206P,ENSG00000252148
RNU6-1207P,ENSG00000207071
RNU6-1207P,ENSG00000275615
RNU6-1208P,ENSG00000238482
RNU6-1209P,ENSG00000200525
RNU6-120P,ENSG00000251886
RNU6-1210P,ENSG00000200645
RNU6-1211P,ENSG00000238382
RNU6-1212P,ENSG00000252832
RNU6-1213P,ENSG00000252884
RNU6-1214P,ENSG00000200520
RNU6-1215P,ENSG00000207170
RNU6-1216P,ENSG00000199460
RNU6-1217P,ENSG00000223208
RNU6-1218P,ENSG00000239175
RNU6-1219P,ENSG00000251952
RNU6-121P,ENSG00000222457
RNU6-1220P,ENSG00000252935
RNU6-1221P,ENSG00000201015
RNU6-1221P,ENSG00000252303
RNU6-1222P,ENSG00000207345
RNU6-1223P,ENSG00000252933
RNU6-1224P,ENSG00000252593
RNU6-1225P,ENSG00000252145
RNU6-1226P,ENSG00000207044
RNU6-1227P,ENSG00000206708
RNU6-1228P,ENSG00000212316
RNU6-1229P,ENSG00000201165
RNU6-122P,ENSG00000252627
RNU6-1230P,ENSG00000207121
RNU6-1231P,ENSG00000252994
RNU6-1232P,ENSG00000252108
RNU6-1233P,ENSG00000199792
RNU6-1234P,ENSG00000252686
RNU6-1235P,ENSG00000207289
RNU6-1236P,ENSG00000252889
RNU6-1237P,ENSG00000207508
RNU6-1238P,ENSG00000253024
RNU6-1239P,ENSG00000212612
RNU6-123P,ENSG00000251972
RNU6-1240P,ENSG00000202025
RNU6-1241P,ENSG00000207266
RNU6-1242P,ENSG00000212354
RNU6-1243P,ENSG00000200898
RNU6-1244P,ENSG00000200484
RNU6-1245P,ENSG00000223062
RNU6-1246P,ENSG00000212366
RNU6-1247P,ENSG00000252431
RNU6-1248P,ENSG00000212398
RNU6-1249P,ENSG00000200107
RNU6-124P,ENSG00000212254
RNU6-1250P,ENSG00000212520
RNU6-1251P,ENSG00000201372
RNU6-1252P,ENSG00000199924
RNU6-1254P,ENSG00000212568
RNU6-1255P,ENSG00000200304
RNU6-1256P,ENSG00000252348
RNU6-1257P,ENSG00000207355
RNU6-1258P,ENSG00000252720
RNU6-1258P,ENSG00000276881
RNU6-125P,ENSG00000207234
RNU6-1260P,ENSG00000199814
RNU6-1261P,ENSG00000253003
RNU6-1262P,ENSG00000252026
RNU6-1263P,ENSG00000207331
RNU6-1264P,ENSG00000206618
RNU6-1265P,ENSG00000252151
RNU6-1266P,ENSG00000199664
RNU6-1266P,ENSG00000276274
RNU6-1267P,ENSG00000222679
RNU6-1268P,ENSG00000212516
RNU6-1269P,ENSG00000212441
RNU6-126P,ENSG00000252494
RNU6-1270P,ENSG00000252937
RNU6-1271P,ENSG00000252858
RNU6-1272P,ENSG00000199646
RNU6-1273P,ENSG00000199903
RNU6-1274P,ENSG00000207287
RNU6-1275P,ENSG00000212389
RNU6-1276P,ENSG00000202242
RNU6-1277P,ENSG00000201431
RNU6-1278P,ENSG00000251939
RNU6-1279P,ENSG00000206644
RNU6-127P,ENSG00000212199
RNU6-1280P,ENSG00000202081
RNU6-1281P,ENSG00000252032
RNU6-1282P,ENSG00000252544
RNU6-1283P,ENSG00000202184
RNU6-1284P,ENSG00000200571
RNU6-1285P,ENSG00000200350
RNU6-1286P,ENSG00000206598
RNU6-1287P,ENSG00000199784
RNU6-1288P,ENSG00000251859
RNU6-1289P,ENSG00000207160
RNU6-128P,ENSG00000206703
RNU6-1290P,ENSG00000199827
RNU6-1291P,ENSG00000252400
RNU6-1292P,ENSG00000206583
RNU6-1293P,ENSG00000206804
RNU6-1294P,ENSG00000251804
RNU6-1295P,ENSG00000207010
RNU6-1295P,ENSG00000207477
RNU6-1296P,ENSG00000206606
RNU6-1297P,ENSG00000207144
RNU6-1298P,ENSG00000199326
RNU6-1299P,ENSG00000252125
RNU6-129P,ENSG00000212324
RNU6-12P,ENSG00000207334
RNU6-1300P,ENSG00000212348
RNU6-1301P,ENSG00000199594
RNU6-1303P,ENSG00000201711
RNU6-1304P,ENSG00000223306
RNU6-1305P,ENSG00000201223
RNU6-1306P,ENSG00000202089
RNU6-1307P,ENSG00000212314
RNU6-1308P,ENSG00000252626
RNU6-1309P,ENSG00000200175
RNU6-130P,ENSG00000223044
RNU6-1310P,ENSG00000206880
RNU6-1311P,ENSG00000207459
RNU6-1312P,ENSG00000199295
RNU6-1313P,ENSG00000199492
RNU6-1314P,ENSG00000252948
RNU6-1315P,ENSG00000252996
RNU6-1316P,ENSG00000206969
RNU6-1317P,ENSG00000201452
RNU6-1318P,ENSG00000202259
RNU6-1319P,ENSG00000212157
RNU6-131P,ENSG00000212446
RNU6-1320P,ENSG00000212140
RNU6-1321P,ENSG00000212207
RNU6-1322P,ENSG00000201179
RNU6-1323P,ENSG00000206752
RNU6-1324P,ENSG00000206949
RNU6-1325P,ENSG00000201775
RNU6-1326P,ENSG00000212564
RNU6-1327P,ENSG00000202172
RNU6-1328P,ENSG00000222870
RNU6-1329P,ENSG00000202534
RNU6-132P,ENSG00000206590
RNU6-1330P,ENSG00000199645
RNU6-1331P,ENSG00000200528
RNU6-1332P,ENSG00000252475
RNU6-1333P,ENSG00000251971
RNU6-1334P,ENSG00000251841
RNU6-1335P,ENSG00000202296
RNU6-1336P,ENSG00000206613
RNU6-1337P,ENSG00000252334
RNU6-1338P,ENSG00000252137
RNU6-1339P,ENSG00000200444
RNU6-133P,ENSG00000206716
RNU6-1340P,ENSG00000207167
RNU6-134P,ENSG00000252477
RNU6-135P,ENSG00000252578
RNU6-136P,ENSG00000207393
RNU6-137P,ENSG00000200550
RNU6-138P,ENSG00000251761
RNU6-139P,ENSG00000252449
RNU6-13P,ENSG00000206975
RNU6-140P,ENSG00000207296
RNU6-141P,ENSG00000222431
RNU6-142P,ENSG00000206746
RNU6-143P,ENSG00000252751
RNU6-144P,ENSG00000206678
RNU6-145P,ENSG00000207307
RNU6-146P,ENSG00000207332
RNU6-147P,ENSG00000206710
RNU6-148P,ENSG00000252823
RNU6-14P,ENSG00000207360
RNU6-150P,ENSG00000252046
RNU6-151P,ENSG00000201028
RNU6-152P,ENSG00000206764
RNU6-153P,ENSG00000201292
RNU6-154P,ENSG00000207033
RNU6-155P,ENSG00000252156
RNU6-156P,ENSG00000278331
RNU6-157P,ENSG00000206684
RNU6-158P,ENSG00000252913
RNU6-159P,ENSG00000212382
RNU6-15P,ENSG00000207264
RNU6-160P,ENSG00000207321
RNU6-161P,ENSG00000199921
RNU6-162P,ENSG00000252037
RNU6-163P,ENSG00000207124
RNU6-164P,ENSG00000201474
RNU6-164P,ENSG00000262922
RNU6-165P,ENSG00000252979
RNU6-166P,ENSG00000207099
RNU6-167P,ENSG00000207019
RNU6-168P,ENSG00000251998
RNU6-169P,ENSG00000202206
RNU6-16P,ENSG00000207113
RNU6-170P,ENSG00000199702
RNU6-171P,ENSG00000207082
RNU6-172P,ENSG00000222932
RNU6-173P,ENSG00000201085
RNU6-174P,ENSG00000222338
RNU6-175P,ENSG00000252705
RNU6-176P,ENSG00000253005
RNU6-177P,ENSG00000223189
RNU6-178P,ENSG00000207361
RNU6-179P,ENSG00000200220
RNU6-17P,ENSG00000206972
RNU6-180P,ENSG00000252506
RNU6-181P,ENSG00000200095
RNU6-182P,ENSG00000252779
RNU6-183P,ENSG00000200331
RNU6-184P,ENSG00000252323
RNU6-185P,ENSG00000207150
RNU6-186P,ENSG00000265921
RNU6-187P,ENSG00000206866
RNU6-188P,ENSG00000201077
RNU6-189P,ENSG00000251929
RNU6-18P,ENSG00000207257
RNU6-190P,ENSG00000206881
RNU6-191P,ENSG00000252104
RNU6-192P,ENSG00000212555
RNU6-193P,ENSG00000222909
RNU6-194P,ENSG00000200732
RNU6-195P,ENSG00000223284
RNU6-196P,ENSG00000207042
RNU6-197P,ENSG00000252489
RNU6-198P,ENSG00000206985
RNU6-199P,ENSG00000199824
RNU6-19P,ENSG00000207449
RNU6-2,ENSG00000207357
RNU6-200P,ENSG00000201613
RNU6-201P,ENSG00000252909
RNU6-202P,ENSG00000251807
RNU6-203P,ENSG00000206765
RNU6-204P,ENSG00000199335
RNU6-205P,ENSG00000212160
RNU6-206P,ENSG00000206843
RNU6-207P,ENSG00000206864
RNU6-208P,ENSG00000199301
RNU6-209P,ENSG00000206845
RNU6-20P,ENSG00000206833
RNU6-210P,ENSG00000252752
RNU6-211P,ENSG00000206774
RNU6-212P,ENSG00000199512
RNU6-213P,ENSG00000206778
RNU6-214P,ENSG00000206857
RNU6-215P,ENSG00000202039
RNU6-216P,ENSG00000200152
RNU6-217P,ENSG00000206891
RNU6-218P,ENSG00000252929
RNU6-219P,ENSG00000201598
RNU6-21P,ENSG00000207441
RNU6-220P,ENSG00000212221
RNU6-221P,ENSG00000238493
RNU6-222P,ENSG00000199308
RNU6-222P,ENSG00000277153
RNU6-223P,ENSG00000199700
RNU6-224P,ENSG00000206782
RNU6-225P,ENSG00000207343
RNU6-226P,ENSG00000200648
RNU6-227P,ENSG00000199735
RNU6-228P,ENSG00000199570
RNU6-229P,ENSG00000252423
RNU6-22P,ENSG00000207083
RNU6-230P,ENSG00000199327
RNU6-231P,ENSG00000252931
RNU6-232P,ENSG00000252953
RNU6-233P,ENSG00000222777
