gene,rho,p,n,med_log10tpm
FAM90A1,-0.20410007000519687,0.2793239917696969,30,0.14680461542842935
C22orf15,-0.20410007000519687,0.2793239917696969,30,0.06018459032913973
ARHGAP20,-0.20410007000519687,0.2793239917696969,30,0.1275364769727211
DOK6,-0.20410007000519687,0.2793239917696969,30,0.1114081312695242
PEPD,-0.20410007000519687,0.2793239917696969,30,1.7373840070925302
HM13-IT1,-0.2040718232677928,0.28830600889997327,29,0.10742129749079132
AQP2,-0.20407013249959324,0.2793960473307938,30,0.00380151950127157
RN7SKP239,-0.20398163870570962,0.2885237379954605,29,0.0
KRTAP5-7,-0.20390580935979105,0.2797917637931349,30,0.008926618304936662
NODAL,-0.2038999353456733,0.27980591602240384,30,0.03513462809882674
PEBP1,-0.20387725333488554,0.27986056797975656,30,2.4074316966757454
ARMC10,-0.20387725333488554,0.27986056797975656,30,1.578590759129529
BCAN,-0.20387725333488554,0.27986056797975656,30,0.06120378337537989
BRSK1,-0.20387725333488554,0.27986056797975656,30,0.4548848938289429
INTS15,-0.20379995853745592,0.28896267871628917,29,1.3625485186816673
RGMB-AS1,-0.20379995853745592,0.28896267871628917,29,0.3684429052977112
RPS15AP40,-0.20373776770026106,0.2891130297088659,29,0.0
BAG6,-0.20365443666457417,0.2803978058371371,30,2.3025059992458052
COL25A1,-0.20365443666457417,0.2803978058371371,30,0.03233775081893796
CACNA1C,-0.20365443666457417,0.2803978058371371,30,0.3380679750026736
PRMT7,-0.20365443666457417,0.2803978058371371,30,1.44843433102531
ZNF254,-0.20365443666457417,0.2803978058371371,30,0.7887150370591172
SH3GL2,-0.20365443666457417,0.2803978058371371,30,0.04615291789604642
EIF2A,-0.20365443666457417,0.2803978058371371,30,1.8543570147268849
BMS1P9,-0.20357830011599642,0.2894987815927891,29,0.04333319307287981
LINC01144,-0.20355322735278583,0.2895594623012496,29,0.2284745315089177
PSAT1P3,-0.20348413599311077,0.28972671792449317,29,0.0
RP9,-0.20343161999426282,0.2809357053705322,30,1.215195556329952
WNK4,-0.20343161999426282,0.2809357053705322,30,0.15817206789024366
UBR3,-0.20343161999426282,0.2809357053705322,30,1.0109929105702609
CLK1,-0.20343161999426282,0.2809357053705322,30,1.7206077215284288
SBF2,-0.20343161999426282,0.2809357053705322,30,1.0520927372212128
SLC25A33,-0.20343161999426282,0.2809357053705322,30,0.7534888643390405
OR2S1P,-0.20342959096902297,0.28985880325992863,29,0.0
LINC01556,-0.20334648053109824,0.2900601356333795,29,0.04124184033539225
SH2D7,-0.20325402615823207,0.2813649067859895,30,0.022086471229910178
KAAG1,-0.20321215495405026,0.2814661606143108,30,0.026422042484033355
FAM124A,-0.20320880332395147,0.2814742666069524,30,0.29972377931870176
CCL14,-0.20320880332395147,0.2814742666069524,30,0.7574879225466683
ALDH3B1,-0.20320880332395147,0.2814742666069524,30,0.9929764272031912
PABPC4L,-0.20320880332395147,0.2814742666069524,30,0.12899378828683533
GOLGA7B,-0.20320880332395147,0.2814742666069524,30,0.1902742891488699
NXNL2,-0.20320880332395147,0.2814742666069524,30,0.0681576327192713
NPIPB3,-0.20305976498344577,0.2907553760831255,29,1.4649309948235614
FRMD6-AS2,-0.20299174968076883,0.290920457579195,29,0.0
RAB24,-0.20298598665364012,0.2820134895717212,30,1.443046400456855
EFHC2,-0.20298598665364012,0.2820134895717212,30,0.20719939814835733
PCDHGA6,-0.20298598665364012,0.2820134895717212,30,0.1849332588063738
RCHY1,-0.20298598665364012,0.2820134895717212,30,1.154938180504307
LARP4B,-0.20298598665364012,0.2820134895717212,30,1.3174741548784485
ERBB2,-0.20298598665364012,0.2820134895717212,30,1.7964152004835916
MIEF2,-0.20281303379877572,0.2913545062642067,29,0.905572255557511
TLX1NB,-0.20280983742299893,0.28244024431146514,30,0.0
MRPS18C,-0.20276316998332877,0.28255337428847394,30,1.5746351376488934
RNF139,-0.20276316998332877,0.28255337428847394,30,1.2720210646279062
PURG,-0.20276316998332877,0.28255337428847394,30,0.027259382025609305
BRWD1,-0.20276316998332877,0.28255337428847394,30,1.0629859674400974
URM1,-0.20276316998332877,0.28255337428847394,30,1.7209254583165663
STX18-AS1,-0.20256630261410566,0.2919544186241688,29,0.42809687263116436
LINC00924,-0.20256630261410566,0.2919544186241688,29,0.0447364810212605
TMEM221,-0.20254035331301742,0.28309392077915707,30,0.09687387018434138
KCNK15,-0.20254035331301742,0.28309392077915707,30,0.2184347043757249
HINT2,-0.20254035331301742,0.28309392077915707,30,1.7642212296393205
UPK1A,-0.20254035331301742,0.28309392077915707,30,0.04443759604455808
SEC16A,-0.20254035331301742,0.28309392077915707,30,1.6298509325426027
TEX264,-0.20254035331301742,0.28309392077915707,30,1.8250763898672142
PGGHG,-0.20231957142943563,0.2925551131491055,29,1.2304056941527317
MAPK3,-0.20231753664270605,0.283635129064025,30,1.824545797832244
SIAE,-0.20231753664270605,0.283635129064025,30,1.1773476647653158
L1CAM,-0.20231753664270605,0.283635129064025,30,0.47918671739230173
FN3K,-0.20231753664270605,0.283635129064025,30,1.3690488131947283
PCDHGA3,-0.20231753664270605,0.283635129064025,30,0.07458938428910164
SKP1,-0.20231753664270605,0.283635129064025,30,2.5924647010073545
CNNM1,-0.20231753664270605,0.283635129064025,30,0.07809741300415797
PARP8,-0.20231753664270605,0.283635129064025,30,1.0719387364093396
APELA,-0.20220611129814461,0.29283160700079724,29,0.03839759357428301
LINC01562,-0.20210273499476128,0.293083671317484,29,0.004474424865875142
SNAPC3,-0.20209471997239473,0.28417699916163947,30,1.0696770843250718
PDLIM7,-0.20209471997239473,0.28417699916163947,30,1.6929509027003018
CD320,-0.20209471997239473,0.28417699916163947,30,1.6588842961676242
PCSK7,-0.20209471997239473,0.28417699916163947,30,1.2860657312611907
COMMD1,-0.20209471997239473,0.28417699916163947,30,1.6858630867639808
INE1,-0.2020728402447656,0.2931565898227104,29,0.3215582506718344
HACD1,-0.2020728402447656,0.2931565898227104,29,0.797026430086133
PTX4,-0.20200384852646378,0.2843981803392778,30,0.00864254152309504
ARHGAP12,-0.20187190330208338,0.28471953108886733,30,1.1588438249891109
PPA1,-0.20187190330208338,0.28471953108886733,30,2.202006970183678
PCMTD1,-0.20187190330208338,0.28471953108886733,30,1.358161972391997
CLDN15,-0.20187190330208338,0.28471953108886733,30,0.8237035623688231
ZNF483,-0.20187190330208338,0.28471953108886733,30,0.10274627290507621
AMOT,-0.20187190330208338,0.28471953108886733,30,0.6765556927336462
MED30,-0.20187190330208338,0.28471953108886733,30,1.2144907956373534
AKT2,-0.20187190330208338,0.28471953108886733,30,1.843121875574795
CPXM1,-0.20187190330208338,0.28471953108886733,30,0.911068715818222
CSTF1,-0.20187190330208338,0.28471953108886733,30,1.351730222238158
EDRF1,-0.20182610906009554,0.29375884862627466,29,1.0037627958152293
CAV3,-0.20168473036948542,0.2851757862809865,30,0.0
MYL6,-0.20164908663177203,0.2852627248608798,30,3.277698502024484
COPA,-0.20164908663177203,0.2852627248608798,30,1.858736969736167
ADAMTS6,-0.20164908663177203,0.2852627248608798,30,0.12234648947691787
LRP1,-0.20164908663177203,0.2852627248608798,30,1.6376511471060256
UNKL,-0.20164908663177203,0.2852627248608798,30,0.864721793367274
TMEM248,-0.2015793778754255,0.2943618895386854,29,1.7807244649632334
LSR,-0.20142626996146068,0.2858065804911492,30,2.17184420152009
ZNF669,-0.20142626996146068,0.2858065804911492,30,0.6190124599245609
PREX2,-0.20142626996146068,0.2858065804911492,30,0.1963868472627539
UNC5A,-0.20142626996146068,0.2858065804911492,30,0.08413711108485407
ABCG5,-0.20142626996146068,0.2858065804911492,30,0.0171445893757076
PRPF38A,-0.20142626996146068,0.2858065804911492,30,1.4112851565581281
CPT1A,-0.20142626996146068,0.2858065804911492,30,1.2248107560402612
RPL39P34,-0.20133401666831385,0.29496235764356216,29,0.5811247507772792
RAB28P5,-0.20133264669075546,0.29496571253642206,29,0.184598033269237
NFIC,-0.2012034532911493,0.286351097991449,30,1.5089957786357466
TTLL3,-0.2012034532911493,0.286351097991449,30,1.09063603258932
ZNF117,-0.2012034532911493,0.286351097991449,30,0.6477813729027171
SAG,-0.20116891264475528,0.2864355673861044,30,0.0
PDYN,-0.2010983620017078,0.28660814890415504,30,0.0
NORAD,-0.2010859155060854,0.29557031759355645,29,1.9377490697220974
USP3-AS1,-0.2010859155060854,0.29557031759355645,29,0.41913394019174294
KRT18P38,-0.20103558736029417,0.2956937407634366,29,0.00864254152309504
FAM90A20,-0.20099054629391225,0.30509601741273634,28,0.0
C2,-0.20098063662083798,0.2868962773718505,30,1.4341876499957842
TBC1D7,-0.20098063662083798,0.2868962773718505,30,1.3848545091772837
SART1,-0.20098063662083798,0.2868962773718505,30,1.8104484797183162
ADAL,-0.20083918432141537,0.29617570468174803,29,0.6810061118506703
FGF21,-0.200787490485282,0.28736939556252095,30,0.0
SMAD7,-0.2007578199505266,0.28744211864072355,30,1.0658308963061858
PLAC9,-0.2007578199505266,0.28744211864072355,30,0.6535110080465809
IL17RD,-0.2007578199505266,0.28744211864072355,30,0.38704615990023006
ASNS,-0.2007578199505266,0.28744211864072355,30,1.4028891877757277
ACSF2,-0.2007578199505266,0.28744211864072355,30,1.2869397575500208
RIOK2,-0.2007578199505266,0.28744211864072355,30,1.2555431576464087
PARP16,-0.2007578199505266,0.28744211864072355,30,0.9411607634218044
RBM26-AS1,-0.2005924531367453,0.29678187377024284,29,0.3206295593528032
LINC00963,-0.2005924531367453,0.29678187377024284,29,1.3818473282218056
KIAA1210,-0.20054296967067092,0.28796907120381365,30,0.0005401328819568945
MON1A,-0.20053500328021528,0.28798862180473256,30,0.9083547881345027
PANX2,-0.20053500328021528,0.28798862180473256,30,0.4509025246618573
SFXN4,-0.20053500328021528,0.28798862180473256,30,1.4159468662889971
PLXNA3,-0.20053500328021528,0.28798862180473256,30,1.295062758603844
MEGF10,-0.20053500328021528,0.28798862180473256,30,0.042663859558051895
SMCO3,-0.20037039962932013,0.2973280833125526,29,0.04252629223478822
GOLGA7B-DT,-0.20034353291403234,0.3066881118422482,28,0.0
RPS9,-0.2003121866099039,0.28853578686883546,30,3.299867857515319
DAPK3,-0.2003121866099039,0.28853578686883546,30,1.6744967510767907
KCNK9,-0.2003121866099039,0.28853578686883546,30,0.07347602390449184
DHX35,-0.2003121866099039,0.28853578686883546,30,0.8653688266427406
ARID1B,-0.2003121866099039,0.28853578686883546,30,1.134889453827033
RCN1,-0.2003121866099039,0.28853578686883546,30,1.9736508778424136
INHCAP,-0.20030197735517274,0.3067905435260539,28,0.029953347610020054
TM4SF20,-0.20027934181581394,0.2886164989456667,30,0.0020391794455863225
ETNPPL,-0.20020707385076977,0.2977302380108231,29,0.025177606541832667
MKRN4P,-0.20011583579265418,0.2979550413199708,29,0.0
HACD3,-0.20009899076740523,0.29799655781304807,29,1.6662905903384104
LYRM9,-0.20009899076740523,0.29799655781304807,29,0.9636680966247252
REEP6,-0.20008936993959256,0.2890836138362834,30,0.8835972786484727
TRIM36,-0.20008936993959256,0.2890836138362834,30,0.26411172232500285
PLCE1,-0.20008936993959256,0.2890836138362834,30,0.5197862424475274
CRELD1,-0.20008936993959256,0.2890836138362834,30,1.4432554399432962
ZNF253,-0.20008936993959256,0.2890836138362834,30,0.6726379371555566
INHA,-0.20008936993959256,0.2890836138362834,30,0.17272497860325242
DMWD,-0.20008936993959256,0.2890836138362834,30,1.267978923298898
ABCC10,-0.20008936993959256,0.2890836138362834,30,1.2017603793576672
ISX,-0.20008241814089908,0.28910071648523106,30,0.0
SCN4A,-0.19991103230694535,0.2895225595621984,30,0.021708257380030828
TC2N,-0.1998665532692812,0.2896321027086178,30,1.2464190634846162
MAPK8IP2,-0.1998665532692812,0.2896321027086178,30,0.47386427732626035
BRD8,-0.1998665532692812,0.2896321027086178,30,1.4486984291100877
C6orf226,-0.1998522595827352,0.2986050726937628,29,1.1214182404470996
DNPH1,-0.1998522595827352,0.2986050726937628,29,1.9725812967308183
MS4A15,-0.1997544934891381,0.28990820090395386,30,0.01556182278513709
C19orf67,-0.1997285518478945,0.2989104682451106,29,0.013467127144194693
TMEM89,-0.19968203070366616,0.2900868272799779,30,0.013476789627523363
RALGPS1,-0.19964373659896986,0.290181253485669,30,0.8017739319655818
DBNDD1,-0.19964373659896986,0.290181253485669,30,1.315996788537622
TMPRSS9,-0.19964373659896986,0.290181253485669,30,0.03647634695855287
MCTS1,-0.19964373659896986,0.290181253485669,30,1.6735623597234386
CAMK1,-0.19964373659896986,0.290181253485669,30,1.1315979363431699
NBPF19,-0.19960552839806517,0.2992143694275863,29,0.6101620355443389
MIR646HG,-0.19960552839806517,0.2992143694275863,29,0.0550632006508379
HECTD4,-0.19960552839806517,0.2992143694275863,29,1.1050051558980563
DUX4L27,-0.1996047674453958,0.29921624979127015,29,0.019998113700841907
TPO,-0.19955383158577297,0.29040301951256065,30,0.026801399810602696
EEF1A1P25,-0.19948166859468325,0.29952053298599035,29,0.010314800435809682
ABI2,-0.1994209199286585,0.2907310661655549,30,1.2475394813852132
TOMM22,-0.1994209199286585,0.2907310661655549,30,1.7839595185269328
CHMP2B,-0.1994209199286585,0.2907310661655549,30,1.4143437759943314
PAK1IP1,-0.1994209199286585,0.2907310661655549,30,1.2369809988214393
NOS1AP,-0.1994209199286585,0.2907310661655549,30,0.3101371185097487
VGLL4,-0.1994209199286585,0.2907310661655549,30,1.5789385576178478
EGF,-0.1994209199286585,0.2907310661655549,30,0.11620758307910657
TBXA2R,-0.1994209199286585,0.2907310661655549,30,0.31911409541655955
TEDDM1,-0.1994194329162313,0.2907347376758511,30,0.004862184913225102
WT1-AS,-0.19935639281783987,0.2998303970338194,29,0.009206908456681909
RPS12P21,-0.19930321387615835,0.2999619937099524,29,0.0
PGM5-AS1,-0.1992599725377783,0.3000690255511586,29,0.062157446646184104
PCDHGA8,-0.19922026469839554,0.2912267606683895,30,0.029972360371507252
PLAC4,-0.19922026469839554,0.2912267606683895,30,0.01765640151033438
SLC22A17,-0.19919810325834716,0.29128154074467977,30,0.8922240394073283
ZNF205,-0.19919810325834716,0.29128154074467977,30,1.1282397515965128
YPEL3,-0.19919810325834716,0.29128154074467977,30,1.8551441471931949
RPS27A,-0.19919810325834716,0.29128154074467977,30,3.1341843856232474
GATA6,-0.19919810325834716,0.29128154074467977,30,0.463572600613402
CD59,-0.19919810325834716,0.29128154074467977,30,2.371098418726803
PTGES3L,-0.19911206602872508,0.30043530828071524,29,0.21959002689360513
PPP3R2,-0.1990966847258817,0.29153231715828143,30,0.0
FAM89B,-0.19897528658803582,0.29183267721773165,30,1.7112851262035982
P2RY11,-0.19897528658803582,0.29183267721773165,30,0.936762435654108
GPRASP2,-0.19897528658803582,0.29183267721773165,30,0.5508438316418034
GTF3C2,-0.19897528658803582,0.29183267721773165,30,1.605533314347467
RASSF7,-0.19897528658803582,0.29183267721773165,30,1.6207878285698363
ZP1,-0.19897528658803582,0.29183267721773165,30,0.02938823180853305
SERTAD3,-0.19897528658803582,0.29183267721773165,30,1.470677292601215
TMEM239,-0.19875473122556464,0.2923788721965716,30,0.0
C2CD4C,-0.19875246991772447,0.29238447557768177,30,0.10456833163999643
CAPN10,-0.19875246991772447,0.29238447557768177,30,1.1860754907773976
VEGFA,-0.19875246991772447,0.29238447557768177,30,1.9418258279457503
CYP2D6,-0.19875246991772447,0.29238447557768177,30,0.30730345050498903
FAHD2A,-0.19875246991772447,0.29238447557768177,30,1.2703960662158569
RHD,-0.19875246991772447,0.29238447557768177,30,0.04059899057288749
PEX19,-0.19875246991772447,0.29238447557768177,30,1.5120656236950358
ANPEP,-0.19875246991772447,0.29238447557768177,30,0.9602894712884043
ENDOD1,-0.19875246991772447,0.29238447557768177,30,1.1781446834181069
PLB1,-0.19875246991772447,0.29238447557768177,30,0.4743959858842819
MRPL20,-0.19875246991772447,0.29238447557768177,30,2.140604453665397
COX7A2,-0.19875246991772447,0.29238447557768177,30,2.5515179495801634
PAQR8,-0.19875246991772447,0.29238447557768177,30,0.6455600822600871
ARG1,-0.1986852678948069,0.29255102915476144,30,0.0231924449105797
PLPP2,-0.198618603659385,0.3016593740004639,29,1.90197406260105
UBTD1,-0.19852965324741312,0.2929369358157821,30,1.1138499331485554
CHIC1,-0.19852965324741312,0.2929369358157821,30,0.5100909231928652
BSPRY,-0.19852965324741312,0.2929369358157821,30,1.036579475180685
STON1,-0.19852965324741312,0.2929369358157821,30,0.5057439110001176
NAPEPLD,-0.19852965324741312,0.2929369358157821,30,0.8531322771488873
DNAJC5,-0.19852965324741312,0.2929369358157821,30,1.4640647436745553
GDNF,-0.19832889886081884,0.2934352607873717,30,0.09061962748734273
NLRP12,-0.19832889886081884,0.2934352607873717,30,0.0283598992793289
POLR2K,-0.19830683657710177,0.2934900579215647,30,1.8410268460902506
ADAMTS15,-0.19830683657710177,0.2934900579215647,30,0.2615851483484439
ACP1,-0.19830683657710177,0.2934900579215647,30,1.9498096179088136
SLC3A2,-0.19830683657710177,0.2934900579215647,30,2.1332542205336376
DAP3,-0.19830683657710177,0.2934900579215647,30,2.008467053295324
CIMAP3,-0.19824549815870673,0.3118862541402973,28,0.5502565877468818
ALX3,-0.19822365645943085,0.293696714652224,30,0.0
LENG8,-0.19808401990679042,0.2940438418828397,30,1.670218194937827
DTNBP1,-0.19808401990679042,0.2940438418828397,30,1.3454615044433065
BMP8A,-0.19808401990679042,0.2940438418828397,30,0.13415839915124922
MOAP1,-0.19808401990679042,0.2940438418828397,30,1.264661663705234
PYDC1,-0.1980175500169193,0.29420917294687376,30,0.0
IFNB1,-0.19800845451208138,0.29423180084659784,30,0.0
CLPSL1,-0.1979745257836506,0.30326175475918965,29,0.0
KLK8,-0.1979105502150651,0.2944754380877886,30,0.30191770240945387
MRPL57,-0.19787841010537485,0.30350133454557215,29,1.3875531010475683
CAMK2N1,-0.19786120323647904,0.29459828768569396,30,1.2228667885507458
RPS14,-0.19786120323647904,0.29459828768569396,30,3.094970786023855
HECTD1,-0.19786120323647904,0.29459828768569396,30,1.648619059418773
ADRA2B,-0.19786120323647904,0.29459828768569396,30,0.10002537498654536
CNTN1,-0.19786120323647904,0.29459828768569396,30,0.28571002595194506
ANO4,-0.19786120323647904,0.29459828768569396,30,0.08137788932476932
RAMP3,-0.19763838656616772,0.2951533953144884,30,1.0522468999557493
ACAT1,-0.19763838656616772,0.2951533953144884,30,1.6062911544724474
RPL13A,-0.19763838656616772,0.2951533953144884,30,3.4366912390158917
DNALI1,-0.19763838656616772,0.2951533953144884,30,1.005937348158799
FAM229B,-0.1976316789207048,0.3041168843573824,29,1.0948449920054604
PLGRKT,-0.1976316789207048,0.3041168843573824,29,1.4147972853486341
IFT74-AS1,-0.19756701493321469,0.304278338576224,29,0.027024070777528695
MYH14,-0.19741556989585637,0.29570916475185854,30,1.642536393653807
OTUD7A,-0.19741556989585637,0.29570916475185854,30,0.11183788979134843
DYRK1B,-0.19741556989585637,0.29570916475185854,30,1.2268433511111119
DAB1,-0.19741556989585637,0.29570916475185854,30,0.05898498283751924
RNPC3,-0.19741556989585637,0.29570916475185854,30,0.892898656672529
